,total_deaths_2020-09-13,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
UA-EpiCovDA,194139,199292.0,199349,5221.0,5210,11.0,0.2%
IowaStateLW-STEM,194139,199256.0,199349,5185.0,5210,-25.0,-0.5%
JHU_IDD-CovidSP,194139,199347.6,199349,5276.6,5210,66.6,1.3%
STH-3PU,194139,199380.0,199349,5309.0,5210,99.0,1.9%
RPI_UW-Mob_Collision,194139,199057.2,199349,4986.2,5210,-223.8,-4.3%
IQVIA_ACOE-STAN,194139,198994.0,199349,4923.0,5210,-287.0,-5.5%
Columbia_UNC-SurvCon,194139,198865.0,199349,4794.0,5210,-416.0,-8.0%
COVIDhub-baseline,194139,198848.0,199349,4777.0,5210,-433.0,-8.3%
CEID-Walk,194139,198847.7,199349,4776.7,5210,-433.3,-8.3%
Geneva-DetGrowth,194139,198788.0,199349,4717.0,5210,-493.0,-9.5%
DDS-NBDS,194139,198786.4,199349,4715.4,5210,-494.6,-9.5%
SteveMcConnell-CovidComplete,194139,198711.0,199349,4640.0,5210,-570.0,-10.9%
USACE-ERDC_SEIR,194139,199868.3,199349,5797.3,5210,587.3,11.3%
UCLA-SuEIR,194139,198663.6,199349,4592.6,5210,-617.4,-11.9%
USC-SI_kJalpha,194139,198640.0,199349,4569.0,5210,-641.0,-12.3%
QJHong-Encounter,194139,198614.6,199349,4543.6,5210,-666.4,-12.8%
Karlen-pypm,194139,198611.9,199349,4540.9,5210,-669.1,-12.8%
JCB-PRM,194139,198526.5,199349,4455.5,5210,-754.5,-14.5%
CovidAnalytics-DELPHI,194139,198508.0,199349,4437.0,5210,-773.0,-14.8%
LNQ-ens1,194139,198496.5,199349,4425.5,5210,-784.5,-15.1%
OliverWyman-Navigator,194139,198471.4,199349,4400.4,5210,-809.6,-15.5%
Baseline,194139,198468.1,199349,4397.1,5210,-812.9,-15.6%
COVIDhub-ensemble,194139,198410.0,199349,4339.0,5210,-871.0,-16.7%
MIT_CritData-GBCF,194139,198384.0,199349,4313.0,5210,-897.0,-17.2%
MOBS-GLEAM_COVID,194139,198380.0,199349,4309.0,5210,-901.0,-17.3%
UMass-MechBayes,194139,198348.0,199349,4277.0,5210,-933.0,-17.9%
UCSD_NEU-DeepGLEAM,194139,198287.5,199349,4216.5,5210,-993.5,-19.1%
PSI-DRAFT,194139,198223.0,199349,4152.0,5210,-1058.0,-20.3%
GT-DeepCOVID,194139,198189.5,199349,4118.5,5210,-1091.5,-21.0%
LANL-GrowthRate,194139,198156.6,199349,4085.6,5210,-1124.4,-21.6%
YYG-ParamSearch,194139,198140.3,199349,4069.3,5210,-1140.7,-21.9%
Covid19Sim-Simulator,194139,198086.7,199349,4015.7,5210,-1194.3,-22.9%
WalmartLabsML-LogForecasting,194139,197935.0,199349,3864.0,5210,-1346.0,-25.8%
NotreDame-mobility,194139,197816.0,199349,3745.0,5210,-1465.0,-28.1%
UMich-RidgeTfReg,194139,200766.2,199349,6695.2,5210,1485.2,28.5%
CU-select,194139,197666.0,199349,3595.0,5210,-1615.0,-31.0%
UT-Mobility,194139,197613.0,199349,3542.0,5210,-1668.0,-32.0%
UCM_MESALab-FoGSEIR,194139,197565.0,199349,3494.0,5210,-1716.0,-32.9%
JHUAPL-Bucky,194139,197467.1,199349,3396.1,5210,-1813.9,-34.8%
RobertWalraven-ESG,194139,196466.1,199349,2395.1,5210,-2814.9,-54.0%
IBF-TimeSeries,194139,203080.3,199349,9009.3,5210,3799.3,72.9%
epiforecasts-ensemble1,194139,192981.0,199349,-1090.0,5210,-6300.0,-120.9%
TTU-squider,194139,213245.2,199349,19174.2,5210,13964.2,268.0%
CMU-TimeSeries,194139,,199349,,5210,,
GT_CHHS-COVID19,194139,,199349,,5210,,
Google_Harvard-CPF,194139,,199349,,5210,,
MITCovAlliance-SIR,194139,,199349,,5210,,
NotreDame-FRED,194139,,199349,,5210,,
