,mean_rank
COVIDhub-baseline,7.4
USACE-ERDC_SEIR,7.6
UCLA-SuEIR,7.9
CEID-Walk,7.9
OliverWyman-Navigator,8.3
COVIDhub-ensemble,8.6
Geneva-DetGrowth,8.6
CU-select,8.9
USC-SI_kJalpha,9.6
DDS-NBDS,10.1
LANL-GrowthRate,10.3
LNQ-ens1,10.4
Karlen-pypm,10.6
IQVIA_ACOE-STAN,11.0
JHU_IDD-CovidSP,11.3
IowaStateLW-STEM,11.8
Covid19Sim-Simulator,13.7
RobertWalraven-ESG,14.3
CovidAnalytics-DELPHI,14.9
TTU-squider,16.7
