,mean_rank
COVIDhub-baseline,2.5
UCLA-SuEIR,3.9
IowaStateLW-STEM,4.3
Covid19Sim-Simulator,4.4
LANL-GrowthRate,4.7
USC-SI_kJalpha,4.8
USACE-ERDC_SEIR,5.6
CovidAnalytics-DELPHI,5.8
