,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,48488.1,159.8,641838.6,0.0,17.3,1456.1,20277470.4
JHU_IDD-CovidSP,3139,78064.9,505.2,1030757.2,0.0,41.2,5785.6,50854298.7
RobertWalraven-ESG,3141,84649.0,324.7,1297784.7,0.0,24.9,3136.0,55350326.4
COVIDhub-ensemble,3141,91804.0,169.0,2564012.8,0.0,16.0,1600.0,137569441.0
IowaStateLW-STEM,3103,138905.5,361.0,2169363.5,0.0,25.0,3364.0,76807696.0
LANL-GrowthRate,2951,163034.5,444.4,3886499.4,0.0,43.7,3327.3,151440308.0
USC-SI_kJalpha,2779,170007.2,289.0,3224573.2,0.0,25.0,2601.0,135280161.0
UCLA-SuEIR,2847,188451.5,249.6,5041344.4,0.0,23.3,2808.2,270749322.5
COVIDhub-baseline,3141,189531.3,225.0,4312467.9,0.0,16.0,2401.0,217533001.0
OliverWyman-Navigator,2467,190209.7,225.0,6607308.2,0.0,25.0,2304.0,365574400.0
CEID-Walk,3141,200085.0,225.0,4730521.6,0.0,18.6,2416.3,242477062.3
MITCovAlliance-SIR,2094,221100.3,340.9,4703514.9,0.0,44.6,3796.9,195393430.0
CU-select,3099,572068.0,361.0,13527340.0,0.0,36.0,3721.0,693742921.0
Yu_Group-CLEP,3139,1649245.5,1432.2,24189601.6,0.0,177.4,15376.1,777411190.0
