,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,164.8,28.3,863.9,0.0,9.0,92.6,26643.0
COVIDhub-ensemble,3141,168.4,29.0,1031.1,0.0,9.0,92.0,36696.0
USC-SI_kJalpha,2772,192.5,42.0,948.2,0.0,13.0,129.0,25819.0
COVIDhub-baseline,3141,207.3,33.0,1302.7,0.0,9.0,109.0,42581.0
LANL-GrowthRate,2951,230.3,49.3,1225.9,0.0,14.9,130.8,32558.6
UCLA-SuEIR,2599,233.9,37.3,1138.2,0.0,11.1,127.0,37598.7
IowaStateLW-STEM,3103,239.1,37.0,1407.0,0.0,10.0,128.0,46333.0
RobertWalraven-ESG,3138,250.9,39.3,2438.6,0.0,10.1,121.4,127503.7
JHU_IDD-CovidSP,3139,261.9,52.6,900.7,0.0,13.7,178.8,26868.8
CU-select,3093,321.2,50.0,2257.8,0.0,14.0,175.0,92057.0
