,mean_rank
LNQ-ens1,4.5
COVIDhub-ensemble,4.6
COVIDhub-baseline,4.9
IowaStateLW-STEM,5.4
RobertWalraven-ESG,5.4
UCLA-SuEIR,5.5
USC-SI_kJalpha,5.7
JHU_IDD-CovidSP,6.0
LANL-GrowthRate,6.4
CU-select,6.7
