,mean_rank
USC-SI_kJalpha,3.5
COVIDhub-baseline,3.9
IowaStateLW-STEM,4.7
LANL-GrowthRate,4.7
UCLA-SuEIR,5.3
USACE-ERDC_SEIR,5.7
Covid19Sim-Simulator,6.3
JHU_IDD-CovidSP,7.0
CovidAnalytics-DELPHI,7.6
IHME-CurveFit,8.1
Karlen-pypm,9.0
