,mean_rank
COVIDhub-baseline,3.2
IowaStateLW-STEM,4.3
USACE-ERDC_SEIR,4.6
LANL-GrowthRate,4.6
UCLA-SuEIR,4.7
Covid19Sim-Simulator,5.2
USC-SI_kJalpha,5.4
CovidAnalytics-DELPHI,6.4
IHME-CurveFit,6.7
