,mean_rank
LNQ-ens1,6.0
COVIDhub-ensemble,6.1
COVIDhub-baseline,6.5
CEID-Walk,6.6
OliverWyman-Navigator,6.8
UCLA-SuEIR,6.9
USC-SI_kJalpha,7.2
IowaStateLW-STEM,7.5
RobertWalraven-ESG,7.6
JHU_IDD-CovidSP,7.8
CU-select,8.4
LANL-GrowthRate,8.5
MITCovAlliance-SIR,8.5
Yu_Group-CLEP,10.5
