,mean_rank
COVIDhub-baseline,2.9
UCLA-SuEIR,3.1
Covid19Sim-Simulator,3.4
USC-SI_kJalpha,4.0
IowaStateLW-STEM,4.0
CovidAnalytics-DELPHI,5.2
USACE-ERDC_SEIR,5.5
