,mean_rank
LNQ-ens1,5.0
COVIDhub-ensemble,5.3
COVIDhub-baseline,5.4
CEID-Walk,5.4
OliverWyman-Navigator,5.8
UCLA-SuEIR,5.8
USC-SI_kJalpha,6.1
RobertWalraven-ESG,6.4
JHU_IDD-CovidSP,6.6
LANL-GrowthRate,7.0
CU-select,7.1
