,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,2312.6,935.2,4607.8,42.9,439.3,1867.3,30876.6
USC-SI_kJalpha,51,3157.5,1302.0,6800.2,53.0,509.0,2830.0,44874.0
COVIDhub-ensemble,51,3251.8,1292.0,5173.0,58.0,377.0,4415.0,29689.0
OliverWyman-Navigator,51,3264.7,1537.0,5476.6,75.0,396.5,4099.5,34479.0
USACE-ERDC_SEIR,51,3568.8,1433.4,6125.2,5.3,358.9,4266.6,39122.3
UCLA-SuEIR,51,3727.5,1824.1,4965.2,3.2,601.8,4925.0,21763.3
LANL-GrowthRate,51,4192.7,1406.8,9799.4,0.4,397.0,4194.7,62488.8
CEID-Walk,51,4403.0,1986.8,8935.8,38.7,589.7,4251.7,58615.9
COVIDhub-baseline,51,4440.3,1635.0,8204.9,18.0,475.5,4929.5,47221.0
DDS-NBDS,51,4480.6,1607.7,7087.2,9.0,533.2,5097.1,32197.0
CU-select,51,4540.5,1316.0,7549.9,0.0,562.5,5051.0,41488.0
JHU_IDD-CovidSP,51,6822.4,3882.5,7657.8,83.2,1502.5,8781.6,31990.5
Karlen-pypm,51,7728.9,3322.8,11206.7,32.9,1237.6,8851.5,59736.8
CovidAnalytics-DELPHI,51,9923.2,5874.0,19040.2,38.0,1766.5,9978.0,120849.0
RobertWalraven-ESG,50,10490.5,2687.1,21670.9,11.1,945.4,8201.8,126418.1
Geneva-DetGrowth,51,11227.6,7527.2,17645.5,115.1,2887.0,10831.0,98341.3
UMich-RidgeTfReg,45,11321.7,3977.6,20691.4,27.2,1279.7,11215.2,101298.4
IHME-CurveFit,51,30964.1,9164.0,67835.3,76.4,2093.0,29431.8,411294.1
