,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,250140441.5,20577044.7,882206503.1,1223.7,2753277.7,63958461.0,5719872600.4
OliverWyman-Navigator,51,310927317.7,14017536.0,1083294492.4,14884.0,1822693.0,77085746.0,6468019776.0
COVIDhub-ensemble,51,311970664.0,32672656.0,1221641982.0,1521.0,2901044.0,149331850.0,8501946436.0
JHU_IDD-CovidSP,51,600585606.6,12863101.8,2253630151.3,92616.7,3349629.2,106439128.4,14906510184.5
LANL-GrowthRate,51,1080022566.6,54145096.2,4560687445.3,3224.0,3489537.1,201284643.5,26091162567.7
CovidAnalytics-DELPHI,51,1146568030.6,149964516.0,3038008728.5,19044.0,16396762.0,634011282.0,17353583289.0
USACE-ERDC_SEIR,51,1285944027.5,37080850.2,5123917078.2,10355.1,2669539.5,418935868.6,34855086005.1
COVIDhub-baseline,51,1514170184.5,8265625.0,7034205323.5,100.0,901442.0,154646262.5,47051683396.0
USC-SI_kJalpha,51,1970359363.3,100884867.0,8910061668.2,1996.5,9870155.2,447987344.6,63054416494.0
UCLA-SuEIR,51,2284401077.6,64786790.3,8103920205.0,6655.3,2933667.2,390144180.0,45043474841.5
Geneva-DetGrowth,51,3903182628.0,464038021.2,12591556746.4,46537.1,37499826.8,1285681732.7,67035534180.4
IowaStateLW-STEM,49,5293633573.5,27583504.0,26214898752.0,529.0,7099650.5,170681172.5,165926690281.0
Covid19Sim-Simulator,51,8254228390.9,39439190.6,38599544179.7,29512.2,7930813.9,288866438.2,264815429729.6
IHME-CurveFit,51,21927104193.2,224816203.3,120290835168.9,10586.6,9643125.1,1289809090.0,850821708681.9
RobertWalraven-ESG,49,23655918845.2,55445713.7,150120835663.7,17456.4,4700957.5,182189120.1,1068016845945.6
Karlen-pypm,51,34268298346.5,577205430.0,156843950993.2,27655.7,14424102.7,2839084713.1,1079567132092.8
