,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,368.8,105.0,2024.7,0.0,38.0,265.0,92827.0
JHU_IDD-CovidSP,3141,427.5,66.9,2460.8,0.0,20.2,222.5,106239.7
LNQ-ens1,3140,553.4,98.6,3228.7,0.0,29.8,298.7,144291.2
LANL-GrowthRate,3111,565.5,92.0,3131.1,0.0,27.5,308.0,136424.0
UpstateSU-GRU,2770,577.2,135.2,2724.6,0.1,44.3,407.0,97438.0
PandemicCentral-USCounty,3120,580.6,141.3,1941.5,0.1,48.4,395.1,51950.5
COVIDhub-ensemble,3141,599.4,120.0,3173.0,0.0,37.0,361.0,132885.0
FAIR-NRAR,3137,694.4,151.8,4055.0,0.0,42.2,453.7,185654.7
JHUAPL-Bucky,3141,773.5,138.5,3093.1,0.0,40.1,500.1,91645.2
CEID-Walk,3141,797.3,141.1,5060.9,0.0,41.3,463.8,232419.8
COVIDhub-baseline,3141,802.8,143.0,5052.0,0.0,42.0,465.0,230277.0
IowaStateLW-STEM,3103,849.2,204.0,4589.5,0.0,64.0,587.0,206251.0
Google_Harvard-CPF,3140,1193.1,234.9,6220.4,0.1,89.7,665.4,232167.9
CU-select,3031,1226.7,131.0,12385.3,0.0,39.0,450.0,470345.0
UVA-Ensemble,3131,1337.2,199.4,8714.9,0.0,60.0,647.6,398172.3
