,mean_rank
Covid19Sim-Simulator,4.3
IowaStateLW-STEM,4.6
LANL-GrowthRate,4.9
JHU_IDD-CovidSP,5.1
JHUAPL-Bucky,5.6
COVIDhub-baseline,5.8
UCLA-SuEIR,5.9
USC-SI_kJalpha,5.9
Wadhwani_AI-BayesOpt,6.3
CovidAnalytics-DELPHI,7.8
CU-select,9.8
