,mean_rank
Covid19Sim-Simulator,2.6
COVIDhub-baseline,2.8
UCLA-SuEIR,3.5
IowaStateLW-STEM,4.0
USC-SI_kJalpha,4.6
JHUAPL-Bucky,5.1
JCB-PRM,5.3
