,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,21814.9,9024.1,45333.4,237.9,4058.2,19236.1,298505.3
UCLA-SuEIR,51,25731.6,9043.1,70337.5,716.8,3188.6,22781.4,498214.0
OneQuietNight-ML,51,28225.7,15931.0,47903.0,431.0,7113.5,24606.0,320241.0
TTU-squider,51,29598.4,14604.8,70062.0,530.2,4871.1,30039.7,498932.5
LNQ-ens1,51,32282.5,14048.4,57567.6,395.1,6912.0,37787.5,388661.9
RobertWalraven-ESG,51,34672.2,9740.5,64315.7,261.2,2784.6,43763.3,412414.7
LANL-GrowthRate,51,37140.0,11337.0,70832.0,214.5,5068.5,39391.2,444625.5
MOBS-GLEAM_COVID,50,38203.1,14708.3,103351.6,337.1,4577.1,27018.4,729856.8
JHUAPL-Bucky,51,40348.6,18736.4,59592.0,126.2,7408.0,41206.2,284106.5
USC-SI_kJalpha,51,45530.6,22282.0,88706.6,659.0,6352.0,45969.0,606874.0
COVIDhub-ensemble,51,45660.9,24901.0,84909.5,750.0,8733.5,45266.5,569009.0
MIT_ISOLAT-Mixtures,49,47582.6,15623.2,69320.6,219.6,6171.6,47350.1,284260.5
Karlen-pypm,51,47839.2,16612.2,84068.5,266.5,4099.9,43512.2,472194.3
COVIDhub-baseline,51,48000.8,25797.0,93156.1,854.0,10477.5,51487.0,641325.0
BPagano-RtDriven,51,48315.6,25285.3,102875.8,80.8,8359.6,51924.6,721366.3
CEID-Walk,51,48360.0,24709.9,95192.9,981.9,7374.3,50957.9,647524.9
Covid19Sim-Simulator,51,49925.3,30368.3,88284.6,1302.8,10417.2,55320.1,600330.5
Microsoft-DeepSTIA,50,50664.9,31809.2,82287.2,1344.7,10806.5,53215.3,540021.1
IowaStateLW-STEM,49,52373.3,31540.0,89158.3,1553.0,12903.5,59933.0,614560.0
UMich-RidgeTfReg,50,56741.3,22169.4,122718.6,288.2,9777.4,61207.1,835987.5
IEM_MED-CovidProject,51,59946.7,27271.2,94133.6,811.3,7754.5,63688.6,571867.1
JHU_CSSE-DECOM,49,62534.6,32112.0,121884.2,2690.0,12294.5,44124.5,652039.0
CU-select,51,62757.3,16045.0,166498.4,29.0,4635.0,46945.5,1112033.0
Google_Harvard-CPF,51,63301.6,40203.8,81399.5,1464.7,18585.3,80773.4,500174.2
UVA-Ensemble,51,78644.2,37913.1,152203.9,1407.2,11052.9,77010.0,1020471.6
UCSB-ACTS,51,87830.5,51628.6,141307.5,169.3,15027.0,95443.8,845080.8
CovidAnalytics-DELPHI,51,98480.7,18224.0,358150.3,73.0,4970.5,44572.0,2472882.0
DDS-NBDS,51,268651.3,32429.6,1184282.1,629.6,13266.4,108426.8,8439466.3
