,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,3546226.3,260923.6,9531789.5,332.1,56058.6,1549885.2,58347981.0
COVIDhub-trained_ensemble,51,8726971.4,546121.0,38301057.1,361.0,55369.0,2932380.5,271260900.0
RobertWalraven-ESG,51,11812532.9,655533.1,44454999.2,603.2,96167.9,4765493.2,311597693.5
BPagano-RtDriven,51,15600452.8,283024.0,49461645.9,156.2,44635.5,4403056.1,303456400.0
LANL-GrowthRate,51,15709623.0,918722.2,50566813.0,30.2,268742.5,6133053.2,294499921.0
Karlen-pypm,51,18469002.3,785350.4,98578684.9,187.7,73069.0,4425246.4,705247692.2
IEM_MED-CovidProject,51,19096136.7,425572.8,105021392.2,142.5,49362.1,2811090.7,748579430.0
Microsoft-DeepSTIA,50,19356341.7,328692.6,103884640.5,0.3,70606.4,3749705.8,738849934.0
Google_Harvard-CPF,51,19593689.8,934605.6,73970033.6,1223.9,152330.8,4328477.9,500819641.0
UChicagoCHATTOPADHYAY-UnIT,51,22996969.7,1259018.6,86558469.3,0.5,249599.1,6816094.2,562124742.1
Geneva-DetGrowth,51,23119986.3,320249.5,90208751.8,266.2,72532.6,3080734.4,581678698.1
USC-SI_kJalpha,51,24138226.1,942841.0,99550367.7,10609.0,131240.0,6208346.0,673817764.0
COVIDhub-ensemble,51,27583748.7,753424.0,155019038.5,9.0,62406.5,7717645.0,1109489481.0
OneQuietNight-ML,51,33221825.9,1292769.0,157280734.9,64.0,86274.5,5011040.5,1107691524.0
JHU_IDD-CovidSP,51,39957751.0,800292.7,202305376.2,43.5,80025.6,5582022.3,1421010328.7
CU-select,51,43852936.4,722500.0,171163017.5,9.0,123554.5,7216996.0,1133803584.0
JHUAPL-Bucky,51,49728866.8,1179994.0,178945537.9,1072.1,68937.0,11773366.5,1196057136.7
OliverWyman-Navigator,51,57079856.2,2951524.0,206283270.2,6724.0,239185.0,20301266.0,1278205504.0
JHU_CSSE-DECOM,51,61906798.8,893025.0,349561576.0,961.0,56290.0,10768741.0,2494702809.0
CEID-Walk,51,62986965.9,1671461.1,273181894.2,0.4,148429.1,15738723.7,1786232425.1
COVIDhub-baseline,51,65169225.5,1705636.0,302942976.7,121.0,266814.5,16131438.5,2087484721.0
JHU_UNC_GAS-StatMechPool,51,66653502.6,1978242.2,312994939.9,11881.0,261376.6,7577493.6,1982831841.0
IowaStateLW-STEM,49,70804718.5,3504384.0,297740477.7,9604.0,611965.0,11025365.0,1964351041.0
MOBS-GLEAM_COVID,50,72962843.7,2902390.1,342540604.2,2629.1,388245.0,15092427.6,2417074986.5
UCLA-SuEIR,51,73833873.5,3305681.6,306900126.1,1737.7,175244.8,13558619.3,1765685576.4
CovidAnalytics-DELPHI,51,73934776.5,2461761.0,347754065.5,1849.0,199112.0,11888142.5,2442534084.0
Covid19Sim-Simulator,51,78783157.6,2185247.2,383229448.6,16687.9,203975.1,14908082.8,2663346845.9
MIT_ISOLAT-Mixtures,50,119381447.2,1984398.3,620579775.6,823.2,150058.8,9407171.2,4341260344.0
UMich-RidgeTfReg,49,122045977.3,5330894.9,547187494.9,924.1,230774.5,35696576.7,3812196490.7
TTU-squider,51,291800148.1,8461361.8,1769856794.4,564.9,704886.5,44980773.6,12669616277.2
DDS-NBDS,51,72772611596.7,5940492.7,301653620728.6,1541.9,465638.2,23630788.2,1761405261711.7
