,mean_rank
JHU_IDD-CovidSP,2.9
IowaStateLW-STEM,3.1
COVIDhub-baseline,3.3
LANL-GrowthRate,3.5
JHUAPL-Bucky,4.0
CU-select,5.0
MITCovAlliance-SIR,6.2
