,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,125743.9,374.8,2295348.8,0.0,41.0,3555.9,103520786.5
OneQuietNight-ML,3135,160377.6,961.0,2170312.6,0.0,121.0,7396.0,77968900.0
LANL-GrowthRate,3111,190790.7,841.0,4578557.2,0.0,100.0,6972.2,241553764.0
FAIR-NRAR,3137,267222.6,638.5,8003418.4,0.0,72.5,5154.2,439973195.2
COVIDhub-ensemble,3141,317242.6,729.0,6156182.5,0.0,81.0,6561.0,249734809.0
COVIDhub-trained_ensemble,3141,382404.8,1089.0,7922999.6,0.0,144.0,9216.0,360620100.0
UChicagoCHATTOPADHYAY-UnIT,3093,414287.5,970.3,14162421.6,0.0,137.1,8055.1,778280549.4
Google_Harvard-CPF,3140,477123.2,1160.7,5471942.3,0.0,121.2,11251.2,167141264.1
UVA-Ensemble,3131,718175.8,1274.7,17800825.3,0.0,130.3,11375.3,811736763.8
OliverWyman-Navigator,3003,921437.0,1849.0,17934011.6,0.0,169.0,19321.0,816187761.0
JHU_IDD-CovidSP,3141,1011017.6,756.0,41444437.0,0.0,82.8,7112.3,2309187071.6
COVIDhub-baseline,3141,1087950.1,1600.0,28258087.2,0.0,144.0,17161.0,1465588089.0
CEID-Walk,3141,1164160.5,1641.3,32294326.6,0.0,143.0,17666.1,1728394815.3
JHUAPL-Bucky,3141,1205321.1,1641.6,20325276.3,0.0,162.4,14419.0,885758293.5
CU-select,3096,1446544.0,961.0,28879607.4,0.0,121.0,9604.0,1275918400.0
PandemicCentral-USCounty,2878,1513299.2,4581.9,25235205.3,0.0,449.6,40656.7,1048684351.5
UpstateSU-GRU,2770,2257515.8,3776.7,59845607.7,0.0,396.8,32249.3,3056555175.2
IowaStateLW-STEM,3103,2598755.6,2809.0,86588056.3,0.0,289.0,24336.0,4639789456.0
