,mean_rank
COVIDhub-baseline,3.3
Covid19Sim-Simulator,3.3
JHUAPL-Bucky,3.5
IowaStateLW-STEM,3.6
UCLA-SuEIR,3.6
USC-SI_kJalpha,4.1
JCB-PRM,6.7
