,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
16035,214,384.0,,,,432.0,,71.5,,,,,170.0,,,,218.0,,-142.5,,,,,,,,False,,True,,,,
16037,38,96.0,,,,61.0,,22.7,,,,,58.0,,,,23.0,,-15.3,,,,,,,,True,,True,,,,
16039,376,848.0,,,,728.0,,531.6,,,,,472.0,,,,352.0,,155.6,,,,,,,,True,,True,,,,
16041,188,432.0,,,,254.0,,83.5,,,,,244.0,,,,66.0,,-104.5,,,,,,,,True,,True,,,,
16043,139,88.0,,,,217.0,,18.0,,,,,-51.0,,,,78.0,,-121.0,,,,,,,,False,,False,,,,
16045,352,688.0,,,,810.0,,434.1,,,,,336.0,,,,458.0,,82.1,,,,,,,,False,,True,,,,
16047,146,240.0,,,,370.0,,23.2,,,,,94.0,,,,224.0,,-122.8,,,,,,,,False,,False,,,,
16049,230,376.0,,,,637.0,,42.9,,,,,146.0,,,,407.0,,-187.1,,,,,,,,False,,False,,,,
16051,463,416.0,,,,798.0,,94.6,,,,,-47.0,,,,335.0,,-368.4,,,,,,,,False,,False,,,,
16053,337,440.0,,,,653.0,,75.2,,620.8,,,103.0,,,,316.0,,-261.8,,283.8,,,,,,False,,False,,False,,
16055,5132,9664.0,,,,7345.0,,5884.0,,4683.8,2395.0,,4532.0,,,,2213.0,,752.0,,-448.2,-2737.0,,,,,True,,True,,True,True,
16057,566,760.0,,,,1564.0,,318.8,,,,,194.0,,,,998.0,,-247.2,,,,,,,,False,,False,,,,
16059,44,8.0,,,,147.0,,16.1,,,,,-36.0,,,,103.0,,-27.9,,,,,,,,False,,True,,,,
16061,57,192.0,,,,248.0,,62.6,,,,,135.0,,,,191.0,,5.6,,,,,,,,False,,True,,,,
16063,59,160.0,,,,122.0,,76.6,,,,,101.0,,,,63.0,,17.6,,,,,,,,True,,True,,,,
16065,1131,784.0,,,,960.0,,204.0,,286.3,,,-347.0,,,,-171.0,,-927.0,,-844.7,,,,,,True,,False,,False,,
16067,314,520.0,,,,644.0,,172.1,,,,,206.0,,,,330.0,,-141.9,,,,,,,,False,,True,,,,
16069,476,1456.0,,,,2117.0,,288.2,,898.6,,,980.0,,,,1641.0,,-187.8,,422.6,,,,,,False,,True,,True,,
16071,85,112.0,,,,68.0,,81.2,,,,,27.0,,,,-17.0,,-3.8,,,,,,,,True,,True,,,,
16073,155,336.0,,,,286.0,,36.7,,,,,181.0,,,,131.0,,-118.3,,,,,,,,True,,True,,,,
16075,431,728.0,,,,1086.0,,234.8,,,,,297.0,,,,655.0,,-196.2,,,,,,,,False,,True,,,,
16077,97,128.0,,,,144.0,,112.3,,,,,31.0,,,,47.0,,15.3,,,,,,,,False,,True,,,,
16079,239,792.0,,,,712.0,,583.7,,,,,553.0,,,,473.0,,344.7,,,,,,,,True,,True,,,,
16081,409,176.0,,,,147.0,,26.0,,,,,-233.0,,,,-262.0,,-383.0,,,,,,,,False,,False,,,,
16083,1259,1824.0,,,,2289.0,,230.7,,2667.9,,,565.0,,,,1030.0,,-1028.3,,1408.9,,,,,,False,,False,,False,,
16085,415,408.0,,,,280.0,,235.7,,,,,-7.0,,,,-135.0,,-179.3,,,,,,,,False,,False,,,,
16087,250,536.0,,,,469.0,,354.3,,,,,286.0,,,,219.0,,104.3,,,,,,,,True,,True,,,,
17001,2122,2808.0,,,,2289.0,,2121.1,,2350.1,,,686.0,,,,167.0,,-0.9,,228.1,,,,,,True,,True,,True,,
17003,113,152.0,,,,194.0,,428.5,,,,,39.0,,,,81.0,,315.5,,,,,,,,False,,False,,,,
17005,450,920.0,,,,702.0,,350.5,,,,,470.0,,,,252.0,,-99.5,,,,,,,,True,,True,,,,
17007,1119,2096.0,,,,1493.0,,1059.7,,1015.8,,,977.0,,,,374.0,,-59.3,,-103.2,,,,,,True,,True,,True,,
17009,241,232.0,,,,251.0,,54.8,,,,,-9.0,,,,10.0,,-186.2,,,,,,,,False,,False,,,,
17011,614,1008.0,,,,929.0,,256.9,,455.5,,,394.0,,,,315.0,,-357.1,,-158.5,,,,,,True,,True,,True,,
17013,122,128.0,,,,138.0,,83.1,,,,,6.0,,,,16.0,,-38.9,,,,,,,,False,,False,,,,
17015,277,376.0,,,,385.0,,56.5,,,,,99.0,,,,108.0,,-220.5,,,,,,,,False,,False,,,,
17017,436,936.0,,,,395.0,,632.2,,,,,500.0,,,,-41.0,,196.2,,,,,,,,True,,True,,,,
17019,4488,4432.0,,,,6884.0,,866.3,,3657.4,1325.0,,-56.0,,,,2396.0,,-3621.7,,-830.6,-3163.0,,,,,False,,False,,False,False,
17021,831,1416.0,,,,1494.0,,3465.0,,465.5,,,585.0,,,,663.0,,2634.0,,-365.5,,,,,,False,,False,,True,,
17023,579,816.0,,,,867.0,,1826.0,,,,,237.0,,,,288.0,,1247.0,,,,,,,,False,,False,,,,
17025,271,504.0,,,,619.0,,112.4,,,,,233.0,,,,348.0,,-158.6,,,,,,,,False,,True,,,,
17027,1384,2040.0,,,,1466.0,,660.3,,897.9,,,656.0,,,,82.0,,-723.7,,-486.1,,,,,,True,,False,,True,,
17029,1096,1760.0,,,,2757.0,,1499.5,,864.2,,,664.0,,,,1661.0,,403.5,,-231.8,,,,,,False,,True,,True,,
17031,96517,154904.0,,,,151922.0,,74569.8,,62619.7,61698.0,,58387.0,,,,55405.0,,-21947.2,,-33897.3,-34819.0,,,,,True,,True,,True,True,
17033,525,848.0,,,,1029.0,,715.9,,,,,323.0,,,,504.0,,190.9,,,,,,,,False,,True,,,,
17035,305,648.0,,,,543.0,,139.0,,,,,343.0,,,,238.0,,-166.0,,,,,,,,True,,True,,,,
17037,1868,2864.0,,,,2540.0,,642.1,,1046.9,,,996.0,,,,672.0,,-1225.9,,-821.1,,,,,,True,,False,,True,,
17039,446,488.0,,,,676.0,,245.8,,,,,42.0,,,,230.0,,-200.2,,,,,,,,False,,False,,,,
17041,579,792.0,,,,1012.0,,163.5,,,,,213.0,,,,433.0,,-415.5,,,,,,,,False,,False,,,,
17043,17321,26728.0,,,,25325.0,,5942.5,,13029.3,8797.0,,9407.0,,,,8004.0,,-11378.5,,-4291.7,-8524.0,,,,,True,,False,,True,True,
17045,289,1248.0,,,,1000.0,,809.5,,,,,959.0,,,,711.0,,520.5,,,,,,,,True,,True,,,,
17047,170,320.0,,,,262.0,,442.0,,,,,150.0,,,,92.0,,272.0,,,,,,,,True,,False,,,,
17049,873,1848.0,,,,1722.0,,425.0,,,,,975.0,,,,849.0,,-448.0,,,,,,,,True,,True,,,,
17051,551,1912.0,,,,1091.0,,907.5,,1155.9,,,1361.0,,,,540.0,,356.5,,604.9,,,,,,True,,True,,True,,
17053,402,976.0,,,,573.0,,639.8,,,,,574.0,,,,171.0,,237.8,,,,,,,,True,,True,,,,
17055,1189,2648.0,,,,1706.0,,2081.7,,,,,1459.0,,,,517.0,,892.7,,,,,,,,True,,True,,,,
17057,743,1464.0,,,,1175.0,,332.2,,,,,721.0,,,,432.0,,-410.8,,,,,,,,True,,True,,,,
17059,145,304.0,,,,227.0,,74.3,,,,,159.0,,,,82.0,,-70.7,,,,,,,,True,,True,,,,
17061,311,528.0,,,,594.0,,104.7,,,,,217.0,,,,283.0,,-206.3,,,,,,,,False,,True,,,,
17063,1328,1640.0,,,,1788.0,,329.9,,961.4,,,312.0,,,,460.0,,-998.1,,-366.6,,,,,,False,,False,,False,,
17065,243,512.0,,,,410.0,,178.6,,,,,269.0,,,,167.0,,-64.4,,,,,,,,True,,True,,,,
17067,446,464.0,,,,555.0,,194.0,,,,,18.0,,,,109.0,,-252.0,,,,,,,,False,,False,,,,
17069,143,160.0,,,,187.0,,46.3,,,,,17.0,,,,44.0,,-96.7,,,,,,,,False,,False,,,,
17071,124,104.0,,,,213.0,,20.5,,,,,-20.0,,,,89.0,,-103.5,,,,,,,,False,,False,,,,
17073,856,1328.0,,,,1405.0,,478.2,,1211.6,,,472.0,,,,549.0,,-377.8,,355.6,,,,,,False,,True,,True,,
17075,570,1032.0,,,,1149.0,,233.5,,809.9,,,462.0,,,,579.0,,-336.5,,239.9,,,,,,False,,True,,True,,
17077,1157,1760.0,,,,1611.0,,674.2,,1480.4,,,603.0,,,,454.0,,-482.8,,323.4,,,,,,True,,True,,True,,
17079,264,344.0,,,,473.0,,129.7,,,,,80.0,,,,209.0,,-134.3,,,,,,,,False,,False,,,,
17081,1297,1936.0,,,,1758.0,,717.1,,514.7,,,639.0,,,,461.0,,-579.9,,-782.3,,,,,,True,,True,,False,,
17083,694,1128.0,,,,794.0,,279.1,,,,,434.0,,,,100.0,,-414.9,,,,,,,,True,,True,,,,
17085,256,704.0,,,,498.0,,155.2,,,,,448.0,,,,242.0,,-100.8,,,,,,,,True,,True,,,,
17087,425,376.0,,,,539.0,,109.6,,,,,-49.0,,,,114.0,,-315.4,,,,,,,,False,,False,,,,
17089,10839,17568.0,,,,15895.0,,4688.3,,6620.9,8380.0,,6729.0,,,,5056.0,,-6150.7,,-4218.1,-2459.0,,,,,True,,True,,True,True,
17091,1992,3336.0,,,,4277.0,,482.2,,3158.6,,,1344.0,,,,2285.0,,-1509.8,,1166.6,,,,,,False,,False,,True,,
17093,2933,4064.0,,,,3465.0,,797.6,,1228.5,1248.0,,1131.0,,,,532.0,,-2135.4,,-1704.5,-1685.0,,,,,True,,False,,False,False,
17095,1262,2224.0,,,,1654.0,,841.5,,2333.1,,,962.0,,,,392.0,,-420.5,,1071.1,,,,,,True,,True,,False,,
17097,12745,19528.0,,,,20975.0,,3989.3,,7391.2,7212.0,,6783.0,,,,8230.0,,-8755.7,,-5353.8,-5533.0,,,,,False,,False,,True,True,
17099,2689,3184.0,,,,3345.0,,1226.9,,2790.6,,,495.0,,,,656.0,,-1462.1,,101.6,,,,,,False,,False,,True,,
17101,617,1832.0,,,,903.0,,283.5,,,,,1215.0,,,,286.0,,-333.5,,,,,,,,True,,True,,,,
17103,759,1544.0,,,,1048.0,,447.8,,1039.5,,,785.0,,,,289.0,,-311.2,,280.5,,,,,,True,,True,,True,,
17105,1186,1208.0,,,,1331.0,,530.9,,690.2,,,22.0,,,,145.0,,-655.1,,-495.8,,,,,,False,,False,,False,,
17107,772,1280.0,,,,1008.0,,2666.7,,,,,508.0,,,,236.0,,1894.7,,,,,,,,True,,False,,,,
17109,413,896.0,,,,751.0,,285.0,,,,,483.0,,,,338.0,,-128.0,,,,,,,,True,,True,,,,
17111,6027,9440.0,,,,7409.0,,3178.6,,3754.9,5167.0,,3413.0,,,,1382.0,,-2848.4,,-2272.1,-860.0,,,,,True,,True,,True,True,
17113,3603,5272.0,,,,5333.0,,1840.4,,5641.1,2234.0,,1669.0,,,,1730.0,,-1762.6,,2038.1,-1369.0,,,,,False,,False,,False,True,
17115,1769,2208.0,,,,3994.0,,409.6,,1428.1,,,439.0,,,,2225.0,,-1359.4,,-340.9,,,,,,False,,False,,True,,
17117,1283,1808.0,,,,1760.0,,474.3,,1192.0,,,525.0,,,,477.0,,-808.7,,-91.0,,,,,,True,,False,,True,,
17119,8144,13176.0,,,,9953.0,,4729.1,,7058.4,3967.0,,5032.0,,,,1809.0,,-3414.9,,-1085.6,-4177.0,,,,,True,,True,,True,True,
17121,991,1832.0,,,,1822.0,,538.9,,1302.5,,,841.0,,,,831.0,,-452.1,,311.5,,,,,,True,,True,,True,,
17123,279,384.0,,,,330.0,,118.4,,,,,105.0,,,,51.0,,-160.6,,,,,,,,True,,False,,,,
17125,351,408.0,,,,447.0,,151.4,,,,,57.0,,,,96.0,,-199.6,,,,,,,,False,,False,,,,
17127,427,376.0,,,,856.0,,93.3,,,,,-51.0,,,,429.0,,-333.7,,,,,,,,False,,False,,,,
17129,350,448.0,,,,374.0,,192.5,,,,,98.0,,,,24.0,,-157.5,,,,,,,,True,,False,,,,
17131,244,728.0,,,,453.0,,274.8,,,,,484.0,,,,209.0,,30.8,,,,,,,,True,,True,,,,
17133,1212,1704.0,,,,1033.0,,714.9,,1228.1,,,492.0,,,,-179.0,,-497.1,,16.1,,,,,,True,,False,,True,,
17135,1804,1152.0,,,,1325.0,,837.9,,,,,-652.0,,,,-479.0,,-966.1,,,,,,,,True,,False,,,,
17137,700,1416.0,,,,1194.0,,666.0,,259.9,,,716.0,,,,494.0,,-34.0,,-440.1,,,,,,True,,True,,True,,
17139,323,584.0,,,,719.0,,126.4,,,,,261.0,,,,396.0,,-196.6,,,,,,,,False,,True,,,,
17141,1179,2160.0,,,,1259.0,,796.9,,2300.6,,,981.0,,,,80.0,,-382.1,,1121.6,,,,,,True,,True,,False,,
17143,4416,7944.0,,,,5140.0,,2652.2,,3084.1,3885.0,,3528.0,,,,724.0,,-1763.8,,-1331.9,-531.0,,,,,True,,True,,True,True,
17145,1331,1864.0,,,,969.0,,935.4,,,,,533.0,,,,-362.0,,-395.6,,,,,,,,True,,True,,,,
17147,333,456.0,,,,656.0,,128.1,,,,,123.0,,,,323.0,,-204.9,,,,,,,,False,,False,,,,
17149,410,640.0,,,,529.0,,282.5,,,,,230.0,,,,119.0,,-127.5,,,,,,,,True,,True,,,,
17151,115,160.0,,,,162.0,,60.0,,,,,45.0,,,,47.0,,-55.0,,,,,,,,False,,False,,,,
17153,140,272.0,,,,202.0,,28.6,,,,,132.0,,,,62.0,,-111.4,,,,,,,,True,,True,,,,
17155,101,56.0,,,,175.0,,48.0,,,,,-45.0,,,,74.0,,-53.0,,,,,,,,False,,False,,,,
17157,961,1616.0,,,,1399.0,,524.4,,483.5,,,655.0,,,,438.0,,-436.6,,-477.5,,,,,,True,,True,,True,,
17159,458,992.0,,,,807.0,,320.3,,,,,534.0,,,,349.0,,-137.7,,,,,,,,True,,True,,,,
17161,2455,4288.0,,,,4170.0,,1230.1,,5531.4,1071.0,,1833.0,,,,1715.0,,-1224.9,,3076.4,-1384.0,,,,,True,,True,,False,True,
17163,7336,9960.0,,,,7750.0,,3242.6,,2417.3,3129.0,,2624.0,,,,414.0,,-4093.4,,-4918.7,-4207.0,,,,,True,,False,,False,False,
17165,718,1304.0,,,,1296.0,,1508.4,,,,,586.0,,,,578.0,,790.4,,,,,,,,True,,False,,,,
17167,3289,5568.0,,,,6466.0,,1811.7,,2408.9,1777.0,,2279.0,,,,3177.0,,-1477.3,,-880.1,-1512.0,,,,,False,,True,,True,True,
17169,163,184.0,,,,286.0,,43.3,,,,,21.0,,,,123.0,,-119.7,,,,,,,,False,,False,,,,
17171,152,128.0,,,,127.0,,15.5,,,,,-24.0,,,,-25.0,,-136.5,,,,,,,,False,,False,,,,
17173,414,608.0,,,,1114.0,,113.9,,,,,194.0,,,,700.0,,-300.1,,,,,,,,False,,False,,,,
17175,116,312.0,,,,139.0,,82.6,,,,,196.0,,,,23.0,,-33.4,,,,,,,,True,,True,,,,
17177,939,1376.0,,,,1149.0,,631.5,,673.7,,,437.0,,,,210.0,,-307.5,,-265.3,,,,,,True,,True,,True,,
17179,3901,6024.0,,,,4498.0,,1429.9,,2262.0,2395.0,,2123.0,,,,597.0,,-2471.1,,-1639.0,-1506.0,,,,,True,,False,,True,True,
17181,662,848.0,,,,780.0,,229.5,,,,,186.0,,,,118.0,,-432.5,,,,,,,,True,,False,,,,
17183,2729,5864.0,,,,4142.0,,1277.6,,3890.2,,,3135.0,,,,1413.0,,-1451.4,,1161.2,,,,,,True,,True,,True,,
17185,351,912.0,,,,632.0,,350.2,,,,,561.0,,,,281.0,,-0.8,,,,,,,,True,,True,,,,
17187,262,712.0,,,,576.0,,257.1,,,,,450.0,,,,314.0,,-4.9,,,,,,,,True,,True,,,,
17189,491,960.0,,,,543.0,,689.0,,,,,469.0,,,,52.0,,198.0,,,,,,,,True,,True,,,,
17191,429,848.0,,,,934.0,,324.1,,,,,419.0,,,,505.0,,-104.9,,,,,,,,False,,True,,,,
17193,592,1280.0,,,,655.0,,2563.5,,,,,688.0,,,,63.0,,1971.5,,,,,,,,True,,False,,,,
17195,1311,1840.0,,,,1616.0,,185.2,,769.4,,,529.0,,,,305.0,,-1125.8,,-541.6,,,,,,True,,False,,False,,
17197,14613,22208.0,,,,22382.0,,5772.4,,16053.4,8453.0,,7595.0,,,,7769.0,,-8840.6,,1440.4,-6160.0,,,,,False,,False,,True,True,
17199,1948,2792.0,,,,3300.0,,1077.7,,1473.1,,,844.0,,,,1352.0,,-870.3,,-474.9,,,,,,False,,False,,True,,
17201,5154,8056.0,,,,7549.0,,2552.7,,2532.2,2207.0,,2902.0,,,,2395.0,,-2601.3,,-2621.8,-2947.0,,,,,True,,True,,True,False,
17203,1082,1784.0,,,,1214.0,,950.0,,1163.8,,,702.0,,,,132.0,,-132.0,,81.8,,,,,,True,,True,,True,,
18001,748,1440.0,,,,1907.0,,303.6,,,,,692.0,,,,1159.0,,-444.4,,,,,,,,False,,True,,,,
18003,9403,14008.0,,,,14453.0,,3788.4,,6054.9,5087.0,,4605.0,,,,5050.0,,-5614.6,,-3348.1,-4316.0,,,,,False,,False,,True,True,
18005,2261,3248.0,,,,4003.0,,900.3,,3121.4,,,987.0,,,,1742.0,,-1360.7,,860.4,,,,,,False,,False,,True,,
18007,229,568.0,,,,334.0,,358.6,,,,,339.0,,,,105.0,,129.6,,,,,,,,True,,True,,,,
18009,382,352.0,,,,689.0,,93.3,,,,,-30.0,,,,307.0,,-288.7,,,,,,,,False,,False,,,,
18011,2110,3344.0,,,,2624.0,,1382.9,,3786.6,,,1234.0,,,,514.0,,-727.1,,1676.6,,,,,,True,,True,,False,,
18013,330,592.0,,,,742.0,,122.3,,,,,262.0,,,,412.0,,-207.7,,,,,,,,False,,True,,,,
18015,598,872.0,,,,837.0,,1181.2,,,,,274.0,,,,239.0,,583.2,,,,,,,,True,,False,,,,
18017,1373,1984.0,,,,1825.0,,711.1,,503.3,,,611.0,,,,452.0,,-661.9,,-869.7,,,,,,True,,False,,False,,
18019,4279,5120.0,,,,6402.0,,2543.9,,4711.1,,,841.0,,,,2123.0,,-1735.1,,432.1,,,,,,False,,False,,True,,
18021,674,904.0,,,,1690.0,,164.6,,,,,230.0,,,,1016.0,,-509.4,,,,,,,,False,,False,,,,
18023,1064,2184.0,,,,1591.0,,1306.9,,735.3,,,1120.0,,,,527.0,,242.9,,-328.7,,,,,,True,,True,,True,,
18025,372,440.0,,,,575.0,,254.4,,,,,68.0,,,,203.0,,-117.6,,,,,,,,False,,False,,,,
18027,729,1032.0,,,,1929.0,,229.1,,,,,303.0,,,,1200.0,,-499.9,,,,,,,,False,,False,,,,
18029,1939,2352.0,,,,2420.0,,922.4,,1936.8,,,413.0,,,,481.0,,-1016.6,,-2.2,,,,,,False,,False,,True,,
18031,760,1320.0,,,,1472.0,,540.3,,,,,560.0,,,,712.0,,-219.7,,,,,,,,False,,True,,,,
18033,1034,1944.0,,,,1854.0,,556.8,,464.1,,,910.0,,,,820.0,,-477.2,,-569.9,,,,,,True,,True,,True,,
18035,2743,4512.0,,,,5529.0,,2353.9,,3584.2,,,1769.0,,,,2786.0,,-389.1,,841.2,,,,,,False,,True,,True,,
18037,1946,4720.0,,,,2228.0,,3256.9,,2738.3,,,2774.0,,,,282.0,,1310.9,,792.3,,,,,,True,,True,,True,,
18039,3486,7856.0,,,,9147.0,,2107.1,,2952.4,2893.0,,4370.0,,,,5661.0,,-1378.9,,-533.6,-593.0,,,,,False,,True,,True,True,
18041,693,896.0,,,,1451.0,,352.9,,,,,203.0,,,,758.0,,-340.1,,,,,,,,False,,False,,,,
18043,2485,3152.0,,,,3844.0,,838.6,,4337.4,,,667.0,,,,1359.0,,-1646.4,,1852.4,,,,,,False,,False,,False,,
18045,642,920.0,,,,895.0,,446.1,,,,,278.0,,,,253.0,,-195.9,,,,,,,,True,,True,,,,
18047,505,944.0,,,,1214.0,,431.6,,,,,439.0,,,,709.0,,-73.4,,,,,,,,False,,True,,,,
18049,484,936.0,,,,850.0,,421.4,,,,,452.0,,,,366.0,,-62.6,,,,,,,,True,,True,,,,
18051,1244,1512.0,,,,1604.0,,289.8,,,,,268.0,,,,360.0,,-954.2,,,,,,,,False,,False,,,,
18053,1966,3136.0,,,,3103.0,,1241.5,,5214.3,,,1170.0,,,,1137.0,,-724.5,,3248.3,,,,,,True,,True,,False,,
18055,902,1392.0,,,,1851.0,,650.8,,,,,490.0,,,,949.0,,-251.2,,,,,,,,False,,True,,,,
18057,10486,17192.0,,,,12961.0,,6669.0,,17352.8,7906.0,,6706.0,,,,2475.0,,-3817.0,,6866.8,-2580.0,,,,,True,,True,,False,True,
18059,2817,4136.0,,,,3425.0,,2201.5,,3996.5,,,1319.0,,,,608.0,,-615.5,,1179.5,,,,,,True,,True,,True,,
18061,1625,1896.0,,,,1977.0,,652.8,,2023.0,,,271.0,,,,352.0,,-972.2,,398.0,,,,,,False,,False,,False,,
18063,5657,7944.0,,,,7734.0,,2946.3,,4513.4,5131.0,,2287.0,,,,2077.0,,-2710.7,,-1143.6,-526.0,,,,,True,,False,,True,True,
18065,1686,2752.0,,,,2877.0,,1593.3,,2140.3,,,1066.0,,,,1191.0,,-92.7,,454.3,,,,,,False,,True,,True,,
18067,3068,4976.0,,,,4003.0,,2124.2,,1620.1,,,1908.0,,,,935.0,,-943.8,,-1447.9,,,,,,True,,True,,True,,
18069,1226,1776.0,,,,1779.0,,1288.3,,,,,550.0,,,,553.0,,62.3,,,,,,,,False,,True,,,,
18071,1137,2256.0,,,,2567.0,,526.1,,2236.1,,,1119.0,,,,1430.0,,-610.9,,1099.1,,,,,,False,,True,,True,,
18073,884,1416.0,,,,1401.0,,357.4,,1494.2,,,532.0,,,,517.0,,-526.6,,610.2,,,,,,True,,True,,False,,
18075,338,648.0,,,,1217.0,,205.8,,,,,310.0,,,,879.0,,-132.2,,,,,,,,False,,True,,,,
18077,999,1672.0,,,,1902.0,,1235.5,,,,,673.0,,,,903.0,,236.5,,,,,,,,False,,True,,,,
18079,578,1256.0,,,,1684.0,,776.2,,,,,678.0,,,,1106.0,,198.2,,,,,,,,False,,True,,,,
18081,5626,8648.0,,,,8121.0,,2635.6,,4618.4,4465.0,,3022.0,,,,2495.0,,-2990.4,,-1007.6,-1161.0,,,,,True,,True,,True,True,
18083,854,1544.0,,,,2116.0,,762.6,,1321.9,,,690.0,,,,1262.0,,-91.4,,467.9,,,,,,False,,True,,True,,
18085,2111,3616.0,,,,3217.0,,1162.5,,2115.4,,,1505.0,,,,1106.0,,-948.5,,4.4,,,,,,True,,True,,True,,
18087,483,864.0,,,,1681.0,,286.4,,,,,381.0,,,,1198.0,,-196.6,,,,,,,,False,,True,,,,
18089,10947,17960.0,,,,17596.0,,4286.9,,17856.5,10891.0,,7013.0,,,,6649.0,,-6660.1,,6909.5,-56.0,,,,,True,,True,,True,True,
18091,2956,4512.0,,,,4305.0,,1298.8,,3392.7,,,1556.0,,,,1349.0,,-1657.2,,436.7,,,,,,True,,False,,True,,
18093,1305,2528.0,,,,2419.0,,1865.9,,2336.0,,,1223.0,,,,1114.0,,560.9,,1031.0,,,,,,True,,True,,True,,
18095,3729,6400.0,,,,6449.0,,3815.5,,5721.1,5180.0,,2671.0,,,,2720.0,,86.5,,1992.1,1451.0,,,,,False,,True,,True,True,
18097,26034,46592.0,,,,41051.0,,22838.3,,52985.8,26471.0,,20558.0,,,,15017.0,,-3195.7,,26951.8,437.0,,,,,True,,True,,False,True,
18099,1153,2152.0,,,,1908.0,,741.9,,676.4,,,999.0,,,,755.0,,-411.1,,-476.6,,,,,,True,,True,,True,,
18101,290,272.0,,,,607.0,,317.2,,,,,-18.0,,,,317.0,,27.2,,,,,,,,False,,False,,,,
18103,1059,1552.0,,,,1738.0,,487.2,,1521.6,,,493.0,,,,679.0,,-571.8,,462.6,,,,,,False,,False,,True,,
18105,2661,4408.0,,,,5412.0,,1542.4,,1026.9,1704.0,,1747.0,,,,2751.0,,-1118.6,,-1634.1,-957.0,,,,,False,,True,,True,True,
18107,1282,2464.0,,,,1806.0,,1507.6,,544.0,,,1182.0,,,,524.0,,225.6,,-738.0,,,,,,True,,True,,True,,
18109,2194,3328.0,,,,3740.0,,2337.2,,1549.4,,,1134.0,,,,1546.0,,143.2,,-644.6,,,,,,False,,True,,True,,
18111,190,520.0,,,,535.0,,346.6,,,,,330.0,,,,345.0,,156.6,,,,,,,,False,,True,,,,
18113,1324,2376.0,,,,1842.0,,452.4,,1597.5,,,1052.0,,,,518.0,,-871.6,,273.5,,,,,,True,,True,,True,,
18115,184,344.0,,,,279.0,,148.6,,,,,160.0,,,,95.0,,-35.4,,,,,,,,True,,True,,,,
18117,652,944.0,,,,1243.0,,523.6,,,,,292.0,,,,591.0,,-128.4,,,,,,,,False,,True,,,,
18119,691,1072.0,,,,1047.0,,972.9,,,,,381.0,,,,356.0,,281.9,,,,,,,,True,,True,,,,
18121,300,704.0,,,,854.0,,583.4,,,,,404.0,,,,554.0,,283.4,,,,,,,,False,,True,,,,
18123,627,600.0,,,,1043.0,,266.5,,,,,-27.0,,,,416.0,,-360.5,,,,,,,,False,,False,,,,
18125,475,728.0,,,,691.0,,170.7,,,,,253.0,,,,216.0,,-304.3,,,,,,,,True,,False,,,,
18127,4145,7072.0,,,,5879.0,,1454.0,,5740.1,4516.0,,2927.0,,,,1734.0,,-2691.0,,1595.1,371.0,,,,,True,,True,,True,True,
18129,893,920.0,,,,1115.0,,239.0,,,,,27.0,,,,222.0,,-654.0,,,,,,,,False,,False,,,,
18131,303,824.0,,,,504.0,,295.4,,,,,521.0,,,,201.0,,-7.6,,,,,,,,True,,True,,,,
18133,1073,2296.0,,,,1868.0,,1481.2,,,,,1223.0,,,,795.0,,408.2,,,,,,,,True,,True,,,,
18135,517,672.0,,,,1451.0,,185.1,,,,,155.0,,,,934.0,,-331.9,,,,,,,,False,,False,,,,
18137,1036,1408.0,,,,1654.0,,284.7,,,,,372.0,,,,618.0,,-751.3,,,,,,,,False,,False,,,,
18139,638,1424.0,,,,980.0,,1315.0,,,,,786.0,,,,342.0,,677.0,,,,,,,,True,,True,,,,
18141,6189,9704.0,,,,10632.0,,1994.3,,5806.6,2966.0,,3515.0,,,,4443.0,,-4194.7,,-382.4,-3223.0,,,,,False,,False,,True,True,
18143,693,1152.0,,,,1538.0,,410.0,,,,,459.0,,,,845.0,,-283.0,,,,,,,,False,,True,,,,
18145,1518,2312.0,,,,2387.0,,1427.5,,1204.5,,,794.0,,,,869.0,,-90.5,,-313.5,,,,,,False,,True,,True,,
18147,872,1048.0,,,,866.0,,543.3,,,,,176.0,,,,-6.0,,-328.7,,,,,,,,True,,False,,,,
18149,428,1024.0,,,,966.0,,462.1,,,,,596.0,,,,538.0,,34.1,,,,,,,,True,,True,,,,
18151,1037,2032.0,,,,1524.0,,1050.1,,1525.6,,,995.0,,,,487.0,,13.1,,488.6,,,,,,True,,True,,True,,
18153,518,848.0,,,,1175.0,,522.1,,,,,330.0,,,,657.0,,4.1,,,,,,,,False,,True,,,,
