,mean_rank
USC-SI_kJalpha,2.6
JHU_IDD-CovidSP,3.5
Karlen-pypm,4.9
CovidAnalytics-DELPHI,5.7
UCLA-SuEIR,5.8
Covid19Sim-Simulator,6.2
JHUAPL-Bucky,6.2
IowaStateLW-STEM,6.7
LANL-GrowthRate,6.8
COVIDhub-baseline,7.6
CU-select,10.0
