,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,160393019.1,7806436.0,476748456.3,36.0,910386.2,31753956.2,2574750564.0
LNQ-ens1,51,275864280.6,7200939.7,1028962268.8,1536.2,504115.5,55818530.1,6826334848.0
IEM_MED-CovidProject,51,486670246.2,45338706.3,1003213768.4,89.5,6941717.3,302826100.9,4144305457.4
OneQuietNight-ML,51,496040692.4,133587364.0,860653280.3,908209.0,33449334.5,365007636.5,3255387136.0
USC-SI_kJalpha,51,496735683.3,16048036.0,1616697214.0,22500.0,1471538.0,177850496.0,10731716836.0
JHUAPL-Bucky,51,861172847.0,43402281.2,3279687141.1,156.5,5073435.2,183450675.7,20755057712.4
JHU_IDD-CovidSP,51,897237541.9,28053853.7,4908663848.5,26927.1,4635236.5,163922792.2,35079327066.7
RobertWalraven-ESG,51,973745768.0,79704541.5,4032624124.0,3840.3,5569393.7,255291638.0,28319575335.3
JHU_UNC_GAS-StatMechPool,51,1289287100.7,114340249.0,3431479828.4,600.2,20521562.5,631169173.0,17825854682.2
COVIDhub-ensemble,51,1300989955.6,79959364.0,6126808504.9,62001.0,10167625.0,402774877.0,43733265625.0
UCLA-SuEIR,51,1481874561.8,20340102.9,7842637054.6,2581.7,2426334.1,220140985.9,56088452116.5
MIT_ISOLAT-Mixtures,50,1504369475.8,70069081.5,4100318011.8,1463.1,6873475.0,461889932.5,18942387506.9
CU-select,51,1608646610.7,73307844.0,4986603174.2,1.0,3798797.0,533096802.5,30148418689.0
COVIDhub-baseline,51,1887683891.3,149230656.0,8850635044.3,106276.0,23340242.0,616087082.0,63210005056.0
Karlen-pypm,51,1931516703.1,40661027.6,8423816067.3,24336.0,2935606.7,481975303.3,56768637686.9
CEID-Walk,51,1963909141.5,127193419.3,9513460110.8,150752.8,18442626.5,579212367.7,67979190625.0
Google_Harvard-CPF,51,2194677601.5,54942839.9,9910118693.9,37502.7,15905585.7,446836633.5,68125959090.2
Covid19Sim-Simulator,51,2199674073.8,154754765.9,9947082098.4,798831.6,26794863.0,714468731.8,70582826129.8
UMich-RidgeTfReg,50,2250651705.4,304390868.4,7880498691.2,5263.2,32486606.5,1667936412.4,55010496630.1
MOBS-GLEAM_COVID,50,2337067641.3,22449883.6,14767429787.5,5379.5,3602050.3,251531180.2,105606750695.6
IowaStateLW-STEM,49,2338531617.5,164044864.0,11140249977.7,395641.0,21286564.0,598386362.5,78952570225.0
BPagano-RtDriven,51,2536333744.9,85285225.0,15047030302.6,7516.9,5467518.5,443277427.0,107734801608.0
Microsoft-DeepSTIA,50,3056659879.6,275382818.9,13337945529.0,548106.5,39098089.4,915136050.3,94556412332.0
JHU_CSSE-DECOM,48,3084425300.6,80478841.0,16669530371.0,50176.0,30505157.0,461547424.0,119051911521.0
TTU-squider,51,3152564929.0,127985371.8,19046656227.9,572.6,13807719.5,548110807.7,136357222187.3
OliverWyman-Navigator,51,3527251570.7,169624576.0,15078120091.4,315844.0,31328090.0,947701309.0,105932673729.0
UVA-Ensemble,51,8265106876.4,352745332.8,33061802074.6,80179.0,53818565.4,2946577529.6,227584791296.5
UCSB-ACTS,51,17065276946.1,1131476150.4,70705082665.4,433445.3,147356986.7,4573679201.7,492319168930.5
CovidAnalytics-DELPHI,51,27899974050.4,62125924.0,163228127836.5,190969.0,11370528.0,1045991941.0,1161646373209.0
DDS-NBDS,51,42865093744.4,78020673.6,195652139348.2,67.0,4193735.8,775436092.3,1103467110793.9
