,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,3218.0,1277.5,4612.2,70.5,444.1,4152.2,23642.7
LANL-GrowthRate,51,3232.9,2149.5,3578.9,43.0,824.8,4594.0,16625.5
Karlen-pypm,51,3981.0,1725.5,5001.9,36.8,344.4,6831.8,22081.5
RobertWalraven-ESG,51,4140.5,2161.8,5240.2,72.6,580.3,5463.2,23294.5
IEM_MED-CovidProject,51,4535.3,1384.7,7241.0,4.6,616.7,4268.7,30938.4
UChicagoCHATTOPADHYAY-UnIT,51,5007.0,1924.1,10723.7,5.6,670.2,6526.4,73781.2
OneQuietNight-ML,51,5805.8,4075.0,5962.1,23.0,1618.5,7781.5,26472.0
JHU_IDD-CovidSP,51,6269.3,2436.8,13407.8,0.4,1055.5,7003.3,92265.3
USC-SI_kJalpha,51,7154.4,3269.0,10569.7,19.0,787.0,10193.5,54668.0
UVA-Ensemble,51,7289.9,3305.0,13431.6,52.6,1087.1,7250.3,87406.2
JHU_UNC_GAS-StatMechPool,51,7380.4,2723.5,10425.1,25.5,1091.2,10228.2,46802.5
COVIDhub-ensemble,51,7478.0,3449.0,10823.5,116.0,1324.5,7990.0,53554.0
COVIDhub-trained_ensemble,51,7691.9,4449.0,9795.7,208.0,1648.5,9856.5,49323.0
Microsoft-DeepSTIA,50,7881.1,3661.8,13068.1,52.4,1006.8,7820.1,77200.1
Google_Harvard-CPF,51,8236.9,4203.5,11021.8,159.1,1771.4,8033.2,49180.2
JHUAPL-Bucky,51,9272.5,3659.7,17342.3,81.5,1182.4,6811.9,70085.5
MOBS-GLEAM_COVID,50,9882.4,3585.1,21793.0,329.9,1781.3,10419.8,146276.0
BPagano-RtDriven,51,9906.5,4328.3,20331.7,129.7,1584.8,8532.0,137337.5
MIT_ISOLAT-Mixtures,50,10167.2,4232.3,16888.6,0.6,1750.4,9047.8,78771.6
IowaStateLW-STEM,49,10358.0,6422.0,12637.3,35.0,1985.0,12441.5,58020.0
CU-select,51,10441.3,3071.0,19301.3,24.0,854.0,10735.5,97874.0
UCLA-SuEIR,51,10746.9,4330.4,18871.3,27.3,1352.3,12407.9,121634.9
SigSci-TS,51,11475.2,4577.0,18130.3,116.0,1563.0,15114.0,114092.0
CEID-Walk,51,11636.0,5562.8,19461.2,30.7,1983.5,11800.8,121550.4
JHU_CSSE-DECOM,51,11641.3,5634.0,17755.5,12.0,1603.5,11862.0,80749.0
COVIDhub-baseline,51,11842.0,6334.0,18819.0,57.0,2096.0,13229.0,116563.0
Covid19Sim-Simulator,51,11853.0,5314.6,16872.1,12.4,2238.9,14106.3,94762.1
OliverWyman-Navigator,51,12121.6,4671.0,19023.5,78.0,1814.5,12250.0,104247.0
TTU-squider,51,13535.5,6818.8,34400.9,427.3,1947.8,12405.9,245703.7
UMich-RidgeTfReg,50,14079.0,7451.5,16111.3,190.2,3195.6,15818.6,69507.7
CovidAnalytics-DELPHI,51,15012.6,3767.0,23465.4,170.0,1644.5,14225.5,101396.0
DDS-NBDS,51,63402.6,5508.3,198726.2,41.4,1310.5,25959.9,1036125.3
