,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,1138.0,510.8,1515.3,18.2,236.7,1244.2,7638.6
COVIDhub-trained_ensemble,51,1500.8,739.0,2569.8,19.0,235.0,1704.5,16470.0
IEM_MED-CovidProject,51,1776.4,652.4,4032.3,11.9,221.3,1676.6,27360.2
Microsoft-DeepSTIA,50,1834.9,573.3,4038.5,0.6,265.7,1936.4,27181.8
RobertWalraven-ESG,51,1849.4,809.6,2925.7,24.6,308.2,2182.7,17652.1
Karlen-pypm,51,1931.6,886.2,3877.2,13.7,270.0,2103.4,26556.5
BPagano-RtDriven,51,2020.3,532.0,3427.7,12.5,209.5,2096.7,17420.0
Geneva-DetGrowth,51,2168.0,565.9,4334.5,16.3,269.3,1754.7,24118.0
LANL-GrowthRate,51,2185.0,958.5,3339.8,5.5,514.5,2476.5,17161.0
COVIDhub-ensemble,51,2200.0,868.0,4816.5,3.0,249.5,2778.0,33309.0
Google_Harvard-CPF,51,2296.5,966.8,3821.8,35.0,389.7,2077.5,22379.0
USC-SI_kJalpha,51,2449.8,971.0,4301.1,103.0,362.0,2489.0,25958.0
UChicagoCHATTOPADHYAY-UnIT,51,2471.2,1122.1,4150.7,0.7,499.4,2596.7,23709.2
OneQuietNight-ML,51,2571.1,1137.0,5210.0,8.0,293.5,2230.5,33282.0
JHU_IDD-CovidSP,51,2603.0,894.6,5817.7,6.6,282.8,2352.1,37696.3
CU-select,51,2968.8,850.0,5978.3,3.0,351.5,2680.0,33672.0
JHU_CSSE-DECOM,51,3064.5,945.0,7318.9,31.0,237.0,3279.0,49947.0
JHU_UNC_GAS-StatMechPool,51,3254.1,1406.5,7562.1,109.0,511.2,2751.8,44529.0
JHUAPL-Bucky,51,3506.3,1086.3,6179.3,32.7,259.7,3430.3,34584.1
CEID-Walk,51,3606.5,1292.9,7140.0,0.6,384.5,3964.9,42263.8
COVIDhub-baseline,51,3607.4,1306.0,7293.8,11.0,516.5,4013.5,45689.0
CovidAnalytics-DELPHI,51,3793.4,1569.0,7793.3,43.0,446.0,3443.5,49422.0
UCLA-SuEIR,51,3866.9,1818.2,7749.7,41.7,416.1,3674.1,42020.1
OliverWyman-Navigator,51,3868.0,1718.0,6554.5,82.0,489.0,4505.0,35752.0
Covid19Sim-Simulator,51,3880.5,1478.3,8062.2,129.2,451.6,3859.9,51607.6
MOBS-GLEAM_COVID,50,3962.6,1703.6,7642.4,51.3,622.7,3884.6,49163.8
IowaStateLW-STEM,49,3988.9,1872.0,7482.7,98.0,782.0,3319.0,44321.0
MIT_ISOLAT-Mixtures,50,4043.6,1408.7,10251.4,28.7,387.2,3066.9,65888.2
UMich-RidgeTfReg,49,5323.3,2308.9,9776.7,30.4,479.5,5974.6,61743.0
TTU-squider,51,6678.0,2908.8,15879.2,23.8,839.2,6700.0,112559.4
DDS-NBDS,51,75232.1,2437.3,261639.0,39.3,682.4,4860.3,1327179.4
