,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,158.1,31.5,853.9,0.0,10.5,93.7,29582.1
FAIR-NRAR,3137,182.3,41.9,969.7,0.0,12.8,119.5,42678.0
LANL-GrowthRate,3111,197.8,52.0,673.1,0.0,18.0,147.0,18396.5
OneQuietNight-ML,3135,210.3,65.0,599.7,0.0,25.0,171.0,12787.0
COVIDhub-ensemble,3141,224.0,45.0,1031.3,0.0,14.0,132.0,34509.0
Google_Harvard-CPF,3140,260.9,37.0,1659.9,0.0,12.2,111.0,61828.9
JHU_IDD-CovidSP,3141,267.6,45.8,1807.6,0.0,14.2,135.6,80272.9
JHUAPL-Bucky,3141,330.0,66.5,1532.4,0.0,23.2,190.5,35949.2
CEID-Walk,3141,386.5,77.8,2140.6,0.0,23.2,235.5,86630.0
COVIDhub-baseline,3141,386.6,78.0,2116.1,0.0,23.0,231.0,83061.0
UpstateSU-GRU,2770,415.4,91.0,2083.3,0.0,28.3,273.6,72152.4
PandemicCentral-USCounty,3118,416.3,93.5,1612.7,0.0,30.6,263.7,47411.8
IowaStateLW-STEM,3103,480.0,86.0,2884.4,0.0,28.0,266.0,121409.0
CU-select,3019,503.0,65.0,2888.6,0.0,21.0,195.0,97096.0
OliverWyman-Navigator,3037,510.7,97.0,2519.5,0.0,28.0,320.0,95767.0
UVA-Ensemble,3131,801.2,107.3,4221.7,0.0,32.8,339.4,130541.8
