,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,445,406.6,419.0,415.3,-38.4,-26.0,-29.7,True,True
Austria,639,654.3,674.0,638.9,15.3,35.0,-0.1,False,True
Belgium,9237,10049.3,9419.0,9724.6,812.3,182.0,487.6,True,True
Brazil,22013,19000.4,19684.0,19607.0,-3012.6,-2329.0,-2406.0,True,True
Bulgaria,126,118.7,122.0,123.8,-7.3,-4.0,-2.2,True,True
Canada,6466,7021.3,6855.0,6762.8,555.3,389.0,296.8,True,True
Chile,673,413.9,424.0,437.8,-259.1,-249.0,-235.2,True,True
Colombia,705,686.4,685.0,727.4,-18.6,-20.0,22.4,False,False
Croatia,99,109.9,116.0,111.1,10.9,17.0,12.1,False,False
Cyprus,17,17.7,18.0,10.0,0.7,1.0,-7.0,False,False
Czechia,314,333.4,317.0,325.4,19.4,3.0,11.4,True,True
Denmark,561,601.6,599.0,630.0,40.6,38.0,69.0,True,False
Dominican Republic,458,473.6,466.0,522.0,15.6,8.0,64.0,True,False
Ecuador,3096,3132.4,3197.0,5002.9,36.4,101.0,1906.9,False,False
Egypt,735,699.3,690.0,737.4,-35.7,-45.0,2.4,False,True
Estonia,64,71.3,72.0,63.7,7.3,8.0,-0.3,False,True
Finland,306,324.1,335.0,337.6,18.1,29.0,31.6,False,False
France,28218,29118.0,28418.0,28961.3,900.0,200.0,743.3,True,True
Germany,8261,8806.1,8663.0,8519.8,545.1,402.0,258.8,True,True
Greece,171,159.6,167.0,161.6,-11.4,-4.0,-9.4,True,True
Hungary,482,541.0,516.0,511.7,59.0,34.0,29.7,True,True
Iceland,10,10.0,11.0,5.6,0.0,1.0,-4.4,False,False
Ireland,1604,1720.7,1678.0,1641.8,116.7,74.0,37.8,True,True
Israel,279,297.4,288.0,262.9,18.4,9.0,-16.1,True,True
Italy,32735,33584.7,33068.0,32709.8,849.7,333.0,-25.2,True,True
Latvia,22,21.4,23.0,15.3,-0.6,1.0,-6.7,False,False
Lithuania,63,56.9,58.0,54.4,-6.1,-5.0,-8.6,True,False
Luxembourg,109,109.6,110.0,112.0,0.6,1.0,3.0,False,False
Malaysia,115,115.9,120.0,112.1,0.9,5.0,-2.9,False,False
Mexico,7179,5805.0,5500.0,3693.4,-1374.0,-1679.0,-3485.6,False,False
Moldova,242,248.7,246.0,228.0,6.7,4.0,-14.0,True,False
Netherlands,5830,6121.3,6088.0,6213.0,291.3,258.0,383.0,True,False
Norway,235,241.1,243.0,224.9,6.1,8.0,-10.1,False,False
Panama,299,333.0,321.0,320.4,34.0,22.0,21.4,True,True
Peru,3373,3018.7,2897.0,3094.8,-354.3,-476.0,-278.2,False,True
Philippines,863,902.6,881.0,992.5,39.6,18.0,129.5,True,False
Poland,993,1004.7,1011.0,1024.0,11.7,18.0,31.0,False,False
Portugal,1302,1282.9,1320.0,1305.1,-19.1,18.0,3.1,True,True
Romania,1176,1263.1,1269.0,1344.2,87.1,93.0,168.2,False,False
Slovakia,28,27.7,30.0,24.1,-0.3,2.0,-3.9,False,False
Slovenia,106,110.6,112.0,114.9,4.6,6.0,8.9,False,False
South Korea,266,264.9,273.0,284.2,-1.1,7.0,18.2,False,False
Spain,28678,29000.0,28392.0,28385.7,322.0,-286.0,-292.3,True,True
Sweden,3992,4090.9,4080.0,4278.1,98.9,88.0,286.1,True,False
Switzerland,1905,1949.6,1967.0,1909.3,44.6,62.0,4.3,False,True
Turkey,4308,4492.4,4353.0,4413.1,184.4,45.0,105.1,True,True
Ukraine,605,588.0,567.0,551.0,-17.0,-38.0,-54.0,False,False
United Kingdom,36757,37853.0,36454.0,37861.9,1096.0,-303.0,1104.9,True,False
