,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,445.0,430.57142857142856,431.0,415.336,-14.428571428571445,-14.0,-29.663999999999987,True,False
Austria,639.0,635.4285714285714,647.0,638.887,-3.571428571428555,8.0,-0.11300000000005639,False,True
Belgium,9237.0,9346.42857142857,9317.0,9724.574,109.42857142857065,80.0,487.5740000000005,True,False
Brazil,22013.0,20567.285714285714,20691.0,19606.958,-1445.7142857142862,-1322.0,-2406.0420000000013,True,False
Bulgaria,126.0,122.14285714285714,122.0,123.803,-3.857142857142861,-4.0,-2.1970000000000027,False,True
Canada,6466.0,6563.571428571428,6554.0,6762.785,97.57142857142844,88.0,296.78499999999985,True,False
Chile,673.0,588.7142857142857,580.0,437.75,-84.28571428571433,-93.0,-235.25,False,False
Colombia,705.0,672.7142857142857,680.0,727.4169999999999,-32.285714285714334,-25.0,22.416999999999916,True,True
Croatia,99.0,97.85714285714286,102.0,111.09299999999999,-1.1428571428571388,3.0,12.09299999999999,False,False
Cyprus,17.0,17.714285714285715,18.0,10.0,0.7142857142857153,1.0,-7.0,False,False
Czechia,314.0,307.7142857142857,310.0,325.36400000000003,-6.285714285714278,-4.0,11.364000000000033,True,False
Denmark,561.0,563.0,569.0,629.9680000000001,2.0,8.0,68.96800000000007,False,False
Dominican Republic,458.0,463.2857142857143,460.0,521.9730000000001,5.285714285714278,2.0,63.97300000000007,True,False
Ecuador,3096.0,3266.1428571428573,3230.0,5002.86,170.14285714285734,134.0,1906.8599999999997,True,False
Egypt,735.0,725.0,724.0,737.4169999999999,-10.0,-11.0,2.4169999999999163,False,True
Estonia,64.0,66.14285714285714,68.0,63.662,2.142857142857139,4.0,-0.33800000000000097,False,True
Finland,306.0,320.7142857142857,321.0,337.644,14.714285714285722,15.0,31.644000000000005,False,False
France,28218.0,29010.0,29162.0,28961.289,792.0,944.0,743.2890000000007,False,True
Germany,8261.0,8247.285714285714,8319.0,8519.818000000001,-13.714285714286234,58.0,258.8180000000011,False,False
Greece,171.0,175.0,171.0,161.553,4.0,0.0,-9.447000000000003,True,False
Hungary,482.0,491.2857142857143,492.0,511.673,9.285714285714278,10.0,29.673000000000002,False,False
Iceland,10.0,10.0,10.0,5.58,0.0,0.0,-4.42,False,False
Ireland,1604.0,1604.142857142857,1610.0,1641.818,0.14285714285711038,6.0,37.817999999999984,False,False
Israel,279.0,288.85714285714283,288.0,262.883,9.857142857142833,9.0,-16.11700000000002,True,False
Italy,32735.0,32912.71428571428,32840.0,32709.841,177.7142857142826,105.0,-25.15899999999965,True,True
Latvia,22.0,19.714285714285715,21.0,15.265,-2.2857142857142847,-1.0,-6.734999999999999,True,False
Lithuania,63.0,65.42857142857143,62.0,54.394,2.4285714285714306,-1.0,-8.606000000000002,True,False
Luxembourg,109.0,111.28571428571429,110.0,111.96700000000001,2.285714285714292,1.0,2.967000000000013,True,False
Malaysia,115.0,115.85714285714286,117.0,112.053,0.8571428571428612,2.0,-2.9470000000000027,False,False
Mexico,7179.0,6588.428571428572,6498.0,3693.4179999999997,-590.5714285714284,-681.0,-3485.5820000000003,False,False
Moldova,242.0,247.0,251.0,228.042,5.0,9.0,-13.957999999999998,False,False
Netherlands,5830.0,5883.0,5919.0,6212.991,53.0,89.0,382.991,False,False
Norway,235.0,239.42857142857142,239.0,224.888,4.428571428571416,4.0,-10.111999999999995,True,False
Panama,299.0,300.42857142857144,302.0,320.42900000000003,1.4285714285714448,3.0,21.42900000000003,False,False
Peru,3373.0,3380.4285714285716,3326.0,3094.841,7.4285714285715585,-47.0,-278.1590000000001,False,False
Philippines,863.0,906.0,898.0,992.545,43.0,35.0,129.54499999999996,True,False
Poland,993.0,1025.2857142857142,1019.0,1023.952,32.28571428571422,26.0,30.951999999999998,True,True
Portugal,1302.0,1293.142857142857,1292.0,1305.129,-8.85714285714289,-10.0,3.1289999999999054,False,True
Romania,1176.0,1218.5714285714287,1229.0,1344.234,42.57142857142867,53.0,168.23399999999992,False,False
Slovakia,28.0,29.428571428571427,29.0,24.12,1.428571428571427,1.0,-3.879999999999999,True,False
Slovenia,106.0,105.42857142857143,107.0,114.898,-0.5714285714285694,1.0,8.897999999999996,False,False
South Korea,266.0,266.57142857142856,268.0,284.22700000000003,0.5714285714285552,2.0,18.227000000000032,False,False
Spain,28678.0,28398.285714285714,28305.0,28385.732000000004,-279.71428571428623,-373.0,-292.2679999999964,False,False
Sweden,3992.0,4013.714285714286,4023.0,4278.087,21.71428571428578,31.0,286.08700000000044,False,False
Switzerland,1905.0,1915.2857142857142,1931.0,1909.2720000000002,10.28571428571422,26.0,4.272000000000162,False,True
Turkey,4308.0,4406.714285714285,4379.0,4413.129,98.71428571428532,71.0,105.1289999999999,True,False
Ukraine,605.0,625.7142857142857,638.0,551.003,20.714285714285666,33.0,-53.99699999999996,False,False
United Kingdom,36757.0,36829.57142857143,36490.0,37861.89,72.57142857142753,-267.0,1104.8899999999994,False,False
