,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1424,1412.3,1391.0,1404.9,-11.7,-33.0,-19.1,False,False
Argentina,6848,4588.7,4783.0,5410.2,-2259.3,-2065.0,-1437.8,True,True
Australia,502,210.9,196.0,119.9,-291.1,-306.0,-382.1,False,False
Austria,732,725.1,736.0,720.4,-6.9,4.0,-11.6,True,False
Bangladesh,3907,3973.9,3872.0,4400.9,66.9,-35.0,493.9,True,False
Belarus,637,668.0,674.0,617.2,31.0,37.0,-19.8,False,True
Belgium,9988,9913.4,9860.0,10042.4,-74.6,-128.0,54.4,False,True
Bolivia,4442,3877.4,3819.0,4745.9,-564.6,-623.0,303.9,False,True
Brazil,114250,114473.0,109961.0,120509.0,223.0,-4289.0,6259.0,False,False
Bulgaria,539,458.9,472.0,457.9,-80.1,-67.0,-81.1,True,False
Canada,9117,9213.1,9165.0,9656.6,96.1,48.0,539.6,True,False
Chile,10792,15475.4,10075.0,9772.8,4683.4,-717.0,-1019.2,True,True
Colombia,16568,13877.9,13847.0,15385.5,-2690.1,-2721.0,-1182.5,False,True
Croatia,170,136.1,145.0,129.2,-33.9,-25.0,-40.8,True,False
Cuba,89,87.0,93.0,87.3,-2.0,4.0,-1.7,False,True
Cyprus,20,19.0,21.0,19.5,-1.0,1.0,-0.5,False,True
Czechia,411,387.3,386.0,350.6,-23.7,-25.0,-60.4,False,False
Denmark,622,615.7,624.0,625.7,-6.3,2.0,3.7,True,True
Dominican Republic,1554,1417.3,1617.0,1519.3,-136.7,63.0,-34.7,True,True
Ecuador,6277,6520.1,6548.0,14415.0,243.1,271.0,8138.0,False,False
Egypt,5243,6317.9,6273.0,6042.9,1074.9,1030.0,799.9,True,True
Estonia,63,69.0,73.0,68.7,6.0,10.0,5.7,False,True
Finland,334,323.3,337.0,332.4,-10.7,3.0,-1.6,True,True
France,30517,30877.7,30434.0,31616.4,360.7,-83.0,1099.4,True,False
Germany,9272,9188.3,9226.0,9458.4,-83.7,-46.0,186.4,True,False
Greece,240,204.4,203.0,192.9,-35.6,-37.0,-47.1,False,False
Honduras,1643,1623.3,1863.0,1816.8,-19.7,220.0,173.8,False,False
Hungary,611,600.7,627.0,631.9,-10.3,16.0,20.9,False,False
Iceland,10,10.0,11.0,10.4,0.0,1.0,0.4,False,False
Indonesia,6594,6987.4,7575.0,8265.1,393.4,981.0,1671.1,False,False
Iran,20502,20877.7,20941.0,20267.5,375.7,439.0,-234.5,False,True
Ireland,1777,1786.0,1779.0,1810.1,9.0,2.0,33.1,True,False
Israel,819,650.7,703.0,829.9,-168.3,-116.0,10.9,True,True
Italy,35430,35487.0,35284.0,35781.6,57.0,-146.0,351.6,False,False
Japan,1179,1006.9,1122.0,987.2,-172.1,-57.0,-191.8,True,False
Kuwait,513,478.7,473.0,523.3,-34.3,-40.0,10.3,False,True
Latvia,33,31.0,33.0,30.6,-2.0,0.0,-2.4,True,False
Lithuania,84,84.7,87.0,79.6,0.7,3.0,-4.4,False,False
Luxembourg,124,111.0,117.0,115.0,-13.0,-7.0,-9.0,True,True
Malaysia,125,127.7,134.0,119.5,2.7,9.0,-5.5,False,False
Malta,10,9.0,10.0,9.2,-1.0,0.0,-0.8,True,True
Mexico,60254,58313.9,57213.0,61505.3,-1940.1,-3041.0,1251.3,False,True
Moldova,935,911.9,918.0,969.1,-23.1,-17.0,34.1,True,False
Netherlands,6225,6150.3,6190.0,6289.3,-74.7,-35.0,64.3,True,True
Nigeria,997,1069.7,1140.0,1289.2,72.7,143.0,292.2,False,False
Norway,264,264.4,261.0,250.6,0.4,-3.0,-13.4,False,False
Panama,1878,2046.3,2086.0,2275.9,168.3,208.0,397.9,False,False
Peru,27245,18528.3,18921.0,30819.5,-8716.7,-8324.0,3574.5,True,True
Philippines,2966,2947.6,2946.0,1571.9,-18.4,-20.0,-1394.1,False,False
Poland,1951,1867.4,1847.0,1836.4,-83.6,-104.0,-114.6,False,False
Portugal,1794,1827.7,1853.0,2478.3,33.7,59.0,684.3,False,False
Romania,3233,2683.9,2744.0,2992.3,-549.1,-489.0,-240.7,True,True
Russia,16268,17056.3,16753.0,19390.5,788.3,485.0,3122.5,True,False
Serbia,695,845.0,857.0,1978.3,150.0,162.0,1283.3,False,False
Slovakia,33,28.0,31.0,28.3,-5.0,-2.0,-4.7,True,True
Slovenia,131,122.4,116.0,116.9,-8.6,-15.0,-14.1,False,False
South Korea,309,329.0,315.0,295.3,20.0,6.0,-13.7,True,True
Spain,28838,28497.4,28556.0,28938.7,-340.6,-282.0,100.7,True,True
Sweden,5810,6124.6,5874.0,5789.6,314.6,64.0,-20.4,True,True
Switzerland,2000,1985.1,1996.0,1982.4,-14.9,-4.0,-17.6,True,False
Turkey,6102,6102.0,6079.0,5971.6,0.0,-23.0,-130.4,False,False
Ukraine,2286,1997.9,1959.0,2149.5,-288.1,-327.0,-136.5,False,True
United Arab Emirates,372,368.3,379.0,391.5,-3.7,7.0,19.5,False,False
United Kingdom,41509,47669.3,47031.0,47031.4,6160.3,5522.0,5522.4,True,True
