,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1424,1445.3,1463.9,1534.4,21.3,39.9,110.4,False,False
Argentina,6848,5859.6,6023.6,7310.3,-988.4,-824.4,462.3,True,True
Australia,502,408.4,404.3,327.6,-93.6,-97.7,-174.4,False,False
Austria,732,731.6,735.1,714.0,-0.4,3.1,-18.0,False,False
Bangladesh,3907,3778.4,3777.1,4005.0,-128.6,-129.9,98.0,False,True
Belarus,637,660.6,646.2,629.3,23.6,9.2,-7.7,True,True
Belgium,9988,9926.0,9881.9,9849.2,-62.0,-106.1,-138.8,False,False
Bolivia,4442,4805.0,4671.7,4403.3,363.0,229.7,-38.7,True,True
Brazil,114250,113792.6,111969.2,118938.0,-457.4,-2280.8,4688.0,False,False
Bulgaria,539,558.7,561.1,484.9,19.7,22.1,-54.1,False,False
Canada,9117,9130.7,9087.3,9123.2,13.7,-29.7,6.2,False,True
Chile,10792,11118.4,10689.2,10979.0,326.4,-102.8,187.0,True,True
Colombia,16568,17097.0,17768.2,17963.1,529.0,1200.2,1395.1,False,False
Croatia,170,191.0,206.1,140.9,21.0,36.1,-29.1,False,False
Cuba,89,87.0,91.1,87.8,-2.0,2.1,-1.2,False,True
Cyprus,20,19.0,20.0,19.3,-1.0,0.0,-0.7,True,True
Czechia,411,421.3,428.0,390.0,10.3,17.0,-21.0,False,False
Denmark,622,624.1,629.3,617.8,2.1,7.3,-4.2,False,False
Dominican Republic,1554,1454.4,1467.6,1375.2,-99.6,-86.4,-178.8,True,False
Ecuador,6277,6404.9,6336.3,18180.7,127.9,59.3,11903.7,True,False
Egypt,5243,5528.6,5494.3,5691.1,285.6,251.3,448.1,True,False
Estonia,63,46.7,64.8,68.6,-16.3,1.8,5.6,True,True
Finland,334,329.0,334.4,327.3,-5.0,0.4,-6.7,True,False
France,30517,30420.0,30475.1,31081.3,-97.0,-41.9,564.3,True,False
Germany,9272,9232.7,9282.7,9204.8,-39.3,10.7,-67.2,True,False
Greece,240,228.0,224.8,205.7,-12.0,-15.2,-34.3,False,False
Honduras,1643,1975.7,1998.4,2374.9,332.7,355.4,731.9,False,False
Hungary,611,599.7,609.3,615.6,-11.3,-1.7,4.6,True,True
Iceland,10,10.0,10.5,10.5,0.0,0.5,0.5,False,False
Indonesia,6594,6561.4,6899.1,8291.6,-32.6,305.1,1697.6,False,False
Iran,20502,21457.4,21235.8,21841.9,955.4,733.8,1339.9,True,False
Ireland,1777,1760.3,1774.7,1820.2,-16.7,-2.3,43.2,True,False
Israel,819,741.4,753.2,856.3,-77.6,-65.8,37.3,True,True
Italy,35430,35312.6,35304.0,35528.7,-117.4,-126.0,98.7,False,True
Japan,1179,1072.3,1090.4,982.8,-106.7,-88.6,-196.2,True,False
Kuwait,513,523.4,535.0,502.5,10.4,22.0,-10.5,False,False
Latvia,33,34.7,33.6,31.8,1.7,0.6,-1.2,True,True
Lithuania,84,80.0,82.7,80.8,-4.0,-1.3,-3.2,True,True
Luxembourg,124,134.3,134.9,113.3,10.3,10.9,-10.7,False,False
Malaysia,125,127.7,130.3,124.2,2.7,5.3,-0.8,False,True
Malta,10,9.0,9.5,9.3,-1.0,-0.5,-0.7,True,True
Mexico,60254,58842.0,58702.2,61672.8,-1412.0,-1551.8,1418.8,False,False
Moldova,935,941.1,952.0,927.7,6.1,17.0,-7.3,False,False
Morocco,858,631.7,710.5,500.8,-226.3,-147.5,-357.2,True,False
Netherlands,6225,6193.4,6196.2,6205.1,-31.6,-28.8,-19.9,True,True
Nigeria,997,993.7,1013.7,1035.0,-3.3,16.7,38.0,False,False
Norway,264,258.7,261.2,255.6,-5.3,-2.8,-8.4,True,False
Pakistan,6231,6425.1,6472.3,6531.4,194.1,241.3,300.4,False,False
Panama,1878,1972.0,2056.3,2110.1,94.0,178.3,232.1,False,False
Peru,27245,23592.0,23715.6,34579.5,-3653.0,-3529.4,7334.5,True,False
Philippines,2966,2535.6,2675.6,1688.5,-430.4,-290.4,-1277.5,True,False
Poland,1951,1884.0,1901.0,1838.4,-67.0,-50.0,-112.6,True,False
Portugal,1794,1789.6,1803.2,1768.7,-4.4,9.2,-25.3,False,False
Romania,3233,3045.4,3044.6,2874.9,-187.6,-188.4,-358.1,False,False
Russia,16268,16487.4,16393.3,16246.7,219.4,125.3,-21.3,True,True
Saudi Arabia,3619,3462.0,3475.0,3487.6,-157.0,-144.0,-131.4,True,True
Serbia,695,747.3,757.3,736.8,52.3,62.3,41.8,False,True
Slovakia,33,31.7,30.5,28.2,-1.3,-2.5,-4.8,False,False
Slovenia,131,138.3,129.0,124.5,7.3,-2.0,-6.5,True,True
South Africa,12987,12534.4,12550.8,14104.2,-452.6,-436.2,1117.2,True,False
South Korea,309,303.7,311.5,312.5,-5.3,2.5,3.5,True,True
Spain,28838,28575.1,28903.5,28770.4,-262.9,65.5,-67.6,True,True
Sweden,5810,5863.4,5880.6,5956.3,53.4,70.6,146.3,False,False
Switzerland,2000,1989.1,1992.9,1989.8,-10.9,-7.1,-10.2,True,True
Turkey,6102,6064.6,6070.7,6069.7,-37.4,-31.3,-32.3,True,True
Ukraine,2286,2104.0,2081.9,1980.7,-182.0,-204.1,-305.3,False,False
United Arab Emirates,372,367.3,369.1,358.2,-4.7,-2.9,-13.8,True,False
United Kingdom,41509,47519.1,47375.4,47645.2,6010.1,5866.4,6136.2,True,False
