,mean_rank
UMass-MechBayes,8.2
YYG-ParamSearch,8.5
COVIDhub-ensemble,8.8
OliverWyman-Navigator,9.7
UT-Mobility,9.9
UCLA-SuEIR,10.0
NotreDame-mobility,10.2
Geneva-DetGrowth,10.4
COVIDhub-baseline,10.5
UA-EpiCovDA,10.6
MOBS-GLEAM_COVID,11.4
CU-select,11.5
USACE-ERDC_SEIR,11.9
LANL-GrowthRate,12.2
CovidAnalytics-DELPHI,12.3
GT-DeepCOVID,12.6
USC-SI_kJalpha,12.8
JHU_IDD-CovidSP,13.5
IowaStateLW-STEM,14.2
PSI-DRAFT,15.2
RobertWalraven-ESG,15.8
Covid19Sim-Simulator,15.8
MITCovAlliance-SIR,20.2
