,total_deaths_2020-05-31,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
LANL-GrowthRate,107830,131449.1,140803,27068.1,32973,-5904.9,-17.9%
IHME-CurveFit,107830,130910.0,140803,26529.0,32973,-6444.0,-19.5%
IowaStateLW-STEM,107830,130514.0,140803,26133.0,32973,-6840.0,-20.7%
YYG-ParamSearch,107830,146361.7,140803,41980.7,32973,9007.7,27.3%
UCLA-SuEIR,107830,126410.1,140803,22029.1,32973,-10943.9,-33.2%
Baseline,107830,150063.3,140803,45682.3,32973,12709.3,38.5%
USACE-ERDC_SEIR,107830,121150.4,140803,16769.4,32973,-16203.6,-49.1%
Covid19Sim-Simulator,107830,120185.8,140803,15804.8,32973,-17168.2,-52.1%
