,mean_rank
UMass-MechBayes,7.4
COVIDhub-ensemble,8.5
USC-SI_kJalpha,8.8
YYG-ParamSearch,9.2
UA-EpiCovDA,10.3
Covid19Sim-Simulator,10.7
LANL-GrowthRate,10.9
Auquan-SEIR,11.0
CovidAnalytics-DELPHI,11.2
COVIDhub-baseline,11.2
IHME-CurveFit,11.4
UT-Mobility,11.7
OliverWyman-Navigator,11.7
NotreDame-mobility,12.3
UCLA-SuEIR,12.4
SWC-TerminusCM,12.8
PSI-DRAFT,13.2
IowaStateLW-STEM,13.8
MOBS-GLEAM_COVID,14.2
USACE-ERDC_SEIR,14.6
MITCovAlliance-SIR,15.1
CU-select,16.8
JHU_IDD-CovidSP,17.0
