,mean_rank
LANL-GrowthRate,4.4
USACE-ERDC_SEIR,4.8
IHME-CurveFit,4.9
YYG-ParamSearch,5.1
Covid19Sim-Simulator,5.2
CovidAnalytics-DELPHI,5.5
UCLA-SuEIR,5.7
IowaStateLW-STEM,5.9
SWC-TerminusCM,6.5
PSI-DRAFT,7.0
