,count,mean,median,std,min,25%,75%,max
UT-Mobility,51,2091.1,144.0,5885.2,0.0,4.0,1242.6,38809.0
UMass-MechBayes,51,3102.8,49.0,14961.6,0.0,6.5,1028.0,104976.0
OliverWyman-Navigator,51,3761.6,68.3,14400.4,0.0,8.5,1491.1,97173.4
YYG-ParamSearch,51,4372.1,41.7,20441.0,0.0,4.8,161.5,141751.8
Geneva-DetGrowth,51,4497.7,58.9,14301.9,0.0,6.9,1033.0,83216.2
UCLA-SuEIR,51,5224.2,93.2,21568.3,0.0,11.0,820.8,146807.6
COVIDhub-ensemble,51,5447.9,74.3,26218.3,0.1,7.2,793.1,184038.3
CU-select,51,5680.8,100.0,18812.0,0.0,12.5,994.5,109561.0
Baseline,51,5773.6,97.2,22205.4,0.0,11.3,941.7,146033.2
USACE-ERDC_SEIR,51,6130.8,397.3,17663.0,0.0,12.9,2384.5,99074.3
UA-EpiCovDA,51,6245.1,100.0,28926.5,0.0,6.5,602.5,199809.0
LANL-GrowthRate,51,7684.9,94.4,30667.3,0.1,12.2,1306.2,191804.2
JHU_IDD-CovidSP,51,7685.5,242.8,24661.6,1.4,45.9,1421.4,134068.3
IowaStateLW-STEM,49,7693.5,441.0,30856.1,0.0,30.5,4032.5,217156.0
COVIDhub-baseline,51,7842.1,64.0,29020.4,0.0,16.0,1028.0,189225.0
NotreDame-mobility,51,9239.6,54.8,30486.5,0.0,10.1,807.9,171878.7
USC-SI_kJalpha,51,9589.7,194.7,29690.9,0.1,17.7,3623.2,190247.1
MOBS-GLEAM_COVID,50,11454.2,136.8,39766.0,0.0,8.9,522.7,228975.0
CovidAnalytics-DELPHI,51,12096.4,169.0,36763.6,0.0,16.0,1373.0,177241.0
Covid19Sim-Simulator,51,12778.8,294.2,41889.2,0.2,89.8,2838.9,282603.0
GT-DeepCOVID,46,12955.0,105.4,48905.8,0.1,18.7,2599.8,309249.4
PSI-DRAFT,51,27479.0,441.0,98455.1,0.0,30.5,2262.5,605284.0
MITCovAlliance-SIR,51,740213.7,4764.9,3855821.7,0.0,282.5,34985.8,27164433.2
RobertWalraven-ESG,51,1462606.4,536.3,7938642.6,0.0,21.2,9955.6,53239641.9
