,mean_rank
USC-SI_kJalpha,3.5
COVIDhub-baseline,3.8
IowaStateLW-STEM,4.3
LANL-GrowthRate,4.6
USACE-ERDC_SEIR,4.9
UCLA-SuEIR,4.9
Covid19Sim-Simulator,5.5
CovidAnalytics-DELPHI,6.6
IHME-CurveFit,6.9
