,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,25225.6,169.0,238683.9,0.0,16.0,1444.0,7064964.0
LNQ-ens1,3141,27534.8,154.3,390881.7,0.0,16.9,1284.3,17725564.3
JHU_IDD-CovidSP,3139,33312.8,333.4,234192.8,0.0,33.2,2878.3,5637332.1
JHUAPL-Bucky,3141,38941.4,321.1,426258.7,0.0,30.7,2803.0,19809309.1
LANL-GrowthRate,2951,43576.7,464.0,588440.9,0.0,50.3,3286.7,24029159.5
OliverWyman-Navigator,2671,44889.0,289.0,460087.9,0.0,36.0,2500.0,16337764.0
COVIDhub-baseline,3141,56260.3,196.0,758605.5,0.0,16.0,1681.0,22733824.0
CEID-Walk,3141,61917.2,209.0,826246.2,0.0,20.3,1730.2,23882524.7
UCLA-SuEIR,2906,73185.6,222.3,968319.7,0.0,23.4,1885.7,29827076.8
CU-select,3096,81848.6,361.0,989500.4,0.0,36.0,3249.0,38019556.0
RobertWalraven-ESG,3141,93509.9,484.0,754509.6,0.0,37.1,4738.9,17625303.1
MITCovAlliance-SIR,2237,132460.3,442.2,2441183.4,0.0,47.2,4398.7,112812651.0
IowaStateLW-STEM,3103,215948.6,289.0,6321205.4,0.0,25.0,2809.0,277522281.0
USC-SI_kJalpha,2784,255261.7,324.0,6027836.6,0.0,36.0,2500.0,244859904.0
PandemicCentral-USCounty,3048,311290.1,729.0,6359714.6,0.0,64.0,5929.0,231770176.0
Yu_Group-CLEP,3139,412953.0,1544.8,6008812.9,0.0,191.3,14841.9,301678663.5
UVA-Ensemble,2781,1072502.2,602.5,37402920.7,0.0,40.4,7361.1,2076741146.8
