,mean_rank
COVIDhub-ensemble,7.0
LNQ-ens1,7.1
COVIDhub-baseline,7.3
CEID-Walk,7.4
UCLA-SuEIR,7.8
IowaStateLW-STEM,8.4
JHUAPL-Bucky,8.5
JHU_IDD-CovidSP,8.5
USC-SI_kJalpha,8.7
OliverWyman-Navigator,8.7
CU-select,9.7
LANL-GrowthRate,10.0
RobertWalraven-ESG,10.1
UVA-Ensemble,10.2
MITCovAlliance-SIR,10.4
PandemicCentral-USCounty,10.7
Yu_Group-CLEP,12.6
