,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,160.8,41.0,534.4,0.0,13.0,116.0,11561.0
LNQ-ens1,3141,160.9,38.4,536.7,0.0,12.9,111.4,10204.0
CEID-Walk,3141,174.6,40.6,660.3,0.0,12.0,119.5,18005.2
OliverWyman-Navigator,2550,201.8,50.0,663.2,0.0,15.1,151.4,14520.9
USC-SI_kJalpha,2774,205.3,56.0,821.7,0.0,18.0,155.0,28801.0
COVIDhub-baseline,3141,229.1,44.0,1079.4,0.0,13.0,129.0,33207.0
UCLA-SuEIR,2716,248.5,48.2,1082.5,0.0,15.0,158.6,28893.7
LANL-GrowthRate,2951,256.2,63.1,1001.3,0.0,21.3,173.3,33507.5
PandemicCentral-USCounty,3080,273.9,65.0,851.6,0.0,19.0,204.0,17261.0
JHU_IDD-CovidSP,3139,294.1,65.0,1102.5,0.0,19.3,214.6,43300.2
CU-select,3103,324.4,61.0,1350.7,0.0,19.0,186.0,40085.0
Yu_Group-CLEP,3139,328.3,77.8,1134.1,0.0,21.1,232.0,25505.1
RobertWalraven-ESG,3141,425.9,55.7,3562.8,0.0,16.5,173.5,161673.9
