,mean_rank
CEID-Walk,6.1
COVIDhub-baseline,6.1
LNQ-ens1,6.1
COVIDhub-ensemble,6.4
UVA-Ensemble,6.6
UCLA-SuEIR,6.6
IowaStateLW-STEM,6.8
OliverWyman-Navigator,6.9
JHU_IDD-CovidSP,7.1
USC-SI_kJalpha,7.3
RobertWalraven-ESG,7.8
CU-select,8.3
LANL-GrowthRate,8.8
