,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,2705,539113.2,5476.0,5822269.7,0.0,576.0,50176.0,259338816.0
LNQ-ens1,3141,932892.0,3650.1,12494398.9,0.0,416.7,33826.3,373376378.3
JHU_IDD-CovidSP,3139,1093836.2,4659.4,14885527.1,0.0,491.5,46371.3,599340088.4
COVIDhub-ensemble,3141,1135628.4,5776.0,20635118.3,0.0,676.0,48400.0,943411225.0
USC-SI_kJalpha,2769,2235705.5,8100.0,41848795.4,0.0,841.0,69070.5,1806930064.0
COVIDhub-baseline,3141,7230018.1,3844.0,160854642.1,0.0,400.0,42436.0,7032499600.0
LANL-GrowthRate,2950,10650553.7,9470.2,276297613.7,0.0,1024.9,83963.7,13530820107.7
UCLA-SuEIR,2895,11662117.5,5990.2,304418505.4,0.0,547.5,67455.0,11056976668.3
CU-select,3072,12540035.1,8281.0,331567817.4,0.0,784.0,113569.0,14636886289.0
IowaStateLW-STEM,3103,12783939.7,5329.0,274961593.5,0.0,400.0,65025.0,9697522576.0
