,mean_rank
COVIDhub-ensemble,5.8
CEID-Walk,6.9
COVIDhub-baseline,6.9
LNQ-ens1,7.2
USACE-ERDC_SEIR,7.6
IowaStateLW-STEM,7.8
USC-SI_kJalpha,8.0
UCLA-SuEIR,8.3
Karlen-pypm,8.5
LANL-GrowthRate,9.2
CU-select,9.3
RobertWalraven-ESG,9.5
JHU_IDD-CovidSP,9.7
TTU-squider,9.8
DDS-NBDS,10.3
CovidAnalytics-DELPHI,11.2
