,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,535.8,303.0,652.7,7.2,87.1,648.4,2747.9
LNQ-ens1,51,769.6,399.5,1031.3,0.9,99.3,822.6,5024.7
COVIDhub-ensemble,51,843.2,311.0,1447.8,3.0,105.0,862.5,7872.0
USACE-ERDC_SEIR,51,932.1,521.1,1343.2,2.8,128.3,1157.0,7953.1
Covid19Sim-Simulator,51,937.3,454.1,2013.8,3.6,132.7,889.2,14196.1
JHU_IDD-CovidSP,51,963.5,665.7,1275.6,0.7,194.5,1282.2,8297.6
JCB-PRM,51,990.0,557.4,1212.2,2.2,123.5,1252.7,5085.6
Geneva-DetGrowth,51,1005.2,357.5,1633.5,1.3,141.7,1525.3,9387.3
DDS-NBDS,51,1040.5,512.5,1674.5,2.8,113.6,1092.9,8747.6
UCLA-SuEIR,51,1070.1,445.4,1783.2,5.6,106.4,1143.3,8004.3
CEID-Walk,51,1183.9,357.4,2003.0,12.2,151.5,1414.9,10550.7
COVIDhub-baseline,51,1201.5,399.0,1961.7,12.0,132.5,1558.0,9847.0
Karlen-pypm,51,1221.7,539.9,2027.3,3.0,184.0,1083.0,9244.9
USC-SI_kJalpha,51,1282.0,562.0,1810.2,13.0,224.5,1563.5,7470.0
RobertWalraven-ESG,51,1282.1,684.3,1515.7,0.2,164.9,1670.8,6446.4
UMich-RidgeTfReg,49,1341.0,516.3,2367.9,17.6,158.8,1468.3,12285.0
CU-select,51,1402.1,637.0,2401.9,6.0,146.5,1304.5,11303.0
IQVIA_ACOE-STAN,49,1514.2,506.0,2404.7,2.0,228.0,1763.0,11410.0
JHUAPL-Bucky,51,1753.9,854.9,2612.4,0.4,326.8,2320.8,15134.7
CovidAnalytics-DELPHI,51,1829.0,1022.0,2157.7,16.0,292.5,2861.5,11624.0
IowaStateLW-STEM,49,1849.3,406.0,5401.5,23.0,122.0,1450.5,36931.0
