,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,19.7,5.5,55.6,0.0,1.8,15.7,1148.2
COVIDhub-ensemble,3141,21.9,6.0,65.5,0.0,2.0,17.0,1559.0
LANL-GrowthRate,2951,25.6,8.6,68.3,0.0,2.8,22.6,1559.4
UCLA-SuEIR,2797,28.7,7.1,103.9,0.0,2.3,20.4,2780.6
COVIDhub-baseline,3141,29.4,7.0,102.3,0.0,2.0,21.0,2208.0
CEID-Walk,3141,30.0,7.6,109.8,0.0,2.1,20.9,2912.2
JHU_IDD-CovidSP,3139,30.7,8.5,76.1,0.0,2.6,26.1,961.8
OliverWyman-Navigator,2686,32.4,8.9,92.4,0.0,3.0,25.0,1964.0
USC-SI_kJalpha,2789,33.1,8.0,126.2,0.0,3.0,23.0,2897.8
RobertWalraven-ESG,3141,35.9,8.4,102.6,0.0,2.4,26.2,1617.6
CU-select,3098,36.5,8.0,141.8,0.0,3.0,24.0,4081.0
Yu_Group-CLEP,3128,39.8,11.3,105.4,0.0,4.4,30.7,2107.8
JHUAPL-Bucky,3141,41.5,12.3,120.3,0.0,3.4,34.3,3105.7
MITCovAlliance-SIR,2292,42.2,9.8,146.9,0.0,3.1,29.9,4339.1
PandemicCentral-USCounty,3059,42.9,10.0,161.4,0.0,3.0,30.0,3786.0
IowaStateLW-STEM,3103,43.8,9.0,337.2,0.0,3.0,27.0,14470.0
UVA-Ensemble,2779,78.4,12.3,433.3,0.0,3.4,42.8,18007.8
