,predicted_cases,actual_cases,error,perc_error
CovidAnalytics-DELPHI,2758411.0,2771525,-13114.0,-0.5%
Columbia_UNC-SurvCon,2858812.0,2771525,87287.0,3.1%
USACE-ERDC_SEIR,2933122.5,2771525,161597.5,5.8%
COVIDhub-baseline,3723904.0,2771525,952379.0,34.4%
IowaStateLW-STEM,4102352.0,2771525,1330827.0,48.0%
UCLA-SuEIR,4145312.1,2771525,1373787.1,49.6%
USC-SI_kJalpha,4226339.8,2771525,1454814.8,52.5%
Covid19Sim-Simulator,4921434.4,2771525,2149909.4,77.6%
IHME-CurveFit,5468727.8,2771525,2697202.8,97.3%
