,mean_rank
COVIDhub-ensemble,6.8
LNQ-ens1,6.8
COVIDhub-baseline,7.8
UCLA-SuEIR,8.0
CEID-Walk,8.0
USC-SI_kJalpha,8.7
JHU_IDD-CovidSP,8.9
RobertWalraven-ESG,9.2
IowaStateLW-STEM,9.2
LANL-GrowthRate,9.2
OliverWyman-Navigator,9.3
CU-select,9.3
PandemicCentral-USCounty,9.6
MITCovAlliance-SIR,10.2
JHUAPL-Bucky,10.3
Yu_Group-CLEP,10.8
UVA-Ensemble,11.0
