,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,1430.1,834.1,1802.7,1.8,219.8,1652.9,7950.9
COVIDhub-ensemble,51,1558.4,1216.0,2198.0,1.0,229.0,1767.5,12161.0
Covid19Sim-Simulator,51,1676.3,975.4,2348.4,0.6,260.6,2274.1,13666.8
JHU_IDD-CovidSP,51,1857.9,1087.5,2488.6,28.4,242.4,2760.4,15246.6
LANL-GrowthRate,51,1877.4,1010.4,2302.9,13.2,343.8,2526.2,11525.7
USC-SI_kJalpha,51,1883.4,1207.0,2514.6,1.0,347.5,2497.0,14059.0
COVIDhub-baseline,51,2044.4,931.0,4121.2,2.0,229.0,1864.5,23228.0
OliverWyman-Navigator,51,2093.0,1061.0,3030.4,1.0,267.5,2382.0,14482.0
CEID-Walk,51,2155.2,993.3,4408.5,8.4,279.7,2041.4,23214.6
UCLA-SuEIR,51,2174.8,921.0,3648.9,20.1,286.0,2309.5,18840.2
DDS-NBDS,51,2262.6,1387.0,2850.3,16.1,477.2,3128.6,15129.9
Karlen-pypm,51,2266.1,1238.7,3119.6,13.1,302.1,3190.2,18389.1
JHUAPL-Bucky,51,2277.0,966.6,2586.1,41.1,457.7,3664.3,10090.6
USACE-ERDC_SEIR,51,2282.2,1104.7,3313.8,30.5,336.2,2418.3,15247.7
UMich-RidgeTfReg,43,2286.4,1228.8,3622.2,13.0,220.6,2681.5,18910.6
IQVIA_ACOE-STAN,49,2706.9,1291.0,4007.5,7.0,416.0,3201.0,19409.0
IowaStateLW-STEM,49,2747.3,986.0,6265.8,44.0,364.0,1872.5,31383.0
CU-select,51,2906.3,1254.0,5488.2,4.0,400.5,2879.5,36512.0
RobertWalraven-ESG,51,3642.3,2294.9,4175.2,18.8,637.6,5278.4,18791.4
CovidAnalytics-DELPHI,51,4178.9,2850.0,5714.7,48.0,449.0,5553.0,32412.0
