,mean_rank
LNQ-ens1,5.3
COVIDhub-ensemble,5.6
CEID-Walk,5.8
COVIDhub-baseline,5.8
UCLA-SuEIR,6.0
IowaStateLW-STEM,6.4
USC-SI_kJalpha,6.6
JHU_IDD-CovidSP,6.7
RobertWalraven-ESG,7.0
MITCovAlliance-SIR,7.2
LANL-GrowthRate,7.8
CU-select,7.8
