,mean_rank
COVIDhub-baseline,6.4
CEID-Walk,6.7
COVIDhub-ensemble,7.7
CU-select,8.1
DDS-NBDS,8.3
UCLA-SuEIR,8.4
JHU_IDD-CovidSP,9.1
USACE-ERDC_SEIR,9.1
IowaStateLW-STEM,9.1
OliverWyman-Navigator,9.2
LNQ-ens1,9.4
Karlen-pypm,9.4
USC-SI_kJalpha,10.2
Covid19Sim-Simulator,10.5
LANL-GrowthRate,11.2
RobertWalraven-ESG,12.4
CovidAnalytics-DELPHI,12.8
TTU-squider,13.0
