,mean_rank
LNQ-ens1,7.4
LANL-GrowthRate,7.4
COVIDhub-ensemble,7.8
Covid19Sim-Simulator,8.8
DDS-NBDS,9.1
UCLA-SuEIR,9.7
Geneva-DetGrowth,9.8
USACE-ERDC_SEIR,10.1
CEID-Walk,10.8
COVIDhub-baseline,10.8
JCB-PRM,11.3
USC-SI_kJalpha,11.4
RobertWalraven-ESG,11.7
Karlen-pypm,12.1
CU-select,12.1
UMich-RidgeTfReg,12.2
JHU_IDD-CovidSP,12.2
IowaStateLW-STEM,12.8
IQVIA_ACOE-STAN,13.5
CovidAnalytics-DELPHI,14.8
JHUAPL-Bucky,15.3
