,mean_rank
COVIDhub-baseline,3.0
IowaStateLW-STEM,4.0
USACE-ERDC_SEIR,4.1
UCLA-SuEIR,4.2
USC-SI_kJalpha,4.5
Covid19Sim-Simulator,4.7
CovidAnalytics-DELPHI,5.7
IHME-CurveFit,5.8
