,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,211.1,49.5,783.7,0.0,16.0,145.6,22740.0
COVIDhub-ensemble,3141,213.8,52.0,897.6,0.0,17.0,149.0,28944.0
OliverWyman-Navigator,2609,224.6,59.0,663.5,0.0,20.0,182.0,14926.0
USC-SI_kJalpha,2772,292.8,73.0,1237.1,0.0,22.0,209.0,33528.0
JHU_IDD-CovidSP,3139,310.9,66.2,1062.4,0.0,19.5,220.0,32187.1
RobertWalraven-ESG,3138,316.1,67.1,2398.1,0.0,20.4,209.0,125198.7
COVIDhub-baseline,3141,350.2,53.0,2232.9,0.0,15.0,182.0,73535.0
LANL-GrowthRate,2951,391.3,78.6,2095.1,0.0,26.5,225.4,58406.2
IowaStateLW-STEM,3103,396.5,57.0,2320.9,0.0,15.0,207.0,75397.0
UCLA-SuEIR,2599,400.6,61.2,1910.8,0.0,19.1,213.1,58046.2
CU-select,3093,546.2,84.0,3918.0,0.0,24.0,300.0,157165.0
