,mean_rank
LNQ-ens1,7.4
COVIDhub-ensemble,8.2
COVIDhub-baseline,8.6
Covid19Sim-Simulator,8.8
CEID-Walk,8.9
USC-SI_kJalpha,9.4
LANL-GrowthRate,9.5
UCLA-SuEIR,9.7
OliverWyman-Navigator,9.9
USACE-ERDC_SEIR,10.3
IowaStateLW-STEM,10.5
JHU_IDD-CovidSP,10.8
UMich-RidgeTfReg,10.9
CU-select,11.1
DDS-NBDS,11.3
JHUAPL-Bucky,11.5
IQVIA_ACOE-STAN,11.5
Karlen-pypm,11.6
CovidAnalytics-DELPHI,14.9
RobertWalraven-ESG,15.2
