,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,6915.8,3783.0,10502.2,72.0,971.0,8805.5,62764.0
UCLA-SuEIR,51,6944.9,2226.6,9719.7,43.0,897.2,8476.6,41431.6
USACE-ERDC_SEIR,51,7301.7,4056.7,9713.8,63.9,1008.0,8507.2,49585.6
LANL-GrowthRate,51,8022.7,4349.6,13643.0,114.2,1310.6,9455.4,85833.9
COVIDhub-baseline,51,9747.8,2811.0,19090.1,4.0,722.5,8860.5,97751.0
CU-select,51,10541.5,3505.0,19420.2,3.0,921.0,9652.5,115725.0
JHU_IDD-CovidSP,51,14013.4,6798.5,19678.3,26.7,2952.0,15475.1,107877.3
Karlen-pypm,51,15014.2,5293.0,22713.1,164.1,2401.1,19184.3,109602.2
CovidAnalytics-DELPHI,51,18555.5,9172.0,38531.8,199.0,3295.0,18062.5,256778.0
IHME-CurveFit,51,54891.5,15028.3,128680.4,111.9,3176.4,46399.4,796681.1
