,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,82.5,21.1,250.8,0.0,6.8,59.1,4529.2
COVIDhub-ensemble,3141,86.1,21.0,307.5,0.0,7.0,60.0,9724.0
OliverWyman-Navigator,2413,98.5,25.0,380.3,0.0,9.0,74.0,12737.0
COVIDhub-baseline,3141,107.6,23.0,529.1,0.0,8.0,66.0,19808.0
LANL-GrowthRate,2951,108.8,35.8,273.2,0.0,12.0,92.5,4386.7
CEID-Walk,3141,110.6,22.8,552.3,0.0,7.1,67.7,21020.2
USC-SI_kJalpha,2781,117.9,28.0,504.0,0.0,9.0,81.0,16227.0
JHU_IDD-CovidSP,3139,118.7,29.0,323.9,0.0,8.5,90.8,8073.6
UCLA-SuEIR,2820,118.8,24.6,539.4,0.0,7.5,74.3,14225.0
RobertWalraven-ESG,3141,122.6,29.6,372.2,0.0,9.3,89.7,8946.5
UVA-Ensemble,2781,142.0,23.7,702.9,0.0,7.3,76.4,20269.2
CU-select,3097,142.6,30.0,563.5,0.0,10.0,94.0,13947.0
IowaStateLW-STEM,3103,149.1,25.0,752.1,0.0,8.0,81.0,17292.0
