,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,255.3,60.4,931.7,0.0,20.4,183.9,19322.9
OliverWyman-Navigator,2705,258.5,74.0,687.4,0.0,24.0,224.0,16104.0
COVIDhub-ensemble,3141,283.4,76.0,1027.4,0.0,26.0,220.0,30715.0
JHU_IDD-CovidSP,3139,299.4,68.3,1002.3,0.0,22.2,215.3,24481.4
USC-SI_kJalpha,2769,354.4,90.0,1452.8,0.0,29.0,262.8,42508.0
COVIDhub-baseline,3141,434.6,62.0,2653.9,0.0,20.0,206.0,83860.0
UCLA-SuEIR,2895,511.5,77.4,3377.0,0.0,23.4,259.7,105152.2
LANL-GrowthRate,2950,541.4,97.3,3218.8,0.0,32.0,289.8,116322.1
CU-select,3072,566.0,91.0,3496.2,0.0,28.0,337.0,120983.0
IowaStateLW-STEM,3103,579.1,73.0,3528.8,0.0,20.0,255.0,98476.0
