,mean_rank
COVIDhub-baseline,4.0
UCLA-SuEIR,4.2
USC-SI_kJalpha,4.3
USACE-ERDC_SEIR,4.5
CU-select,4.6
LANL-GrowthRate,4.9
JHU_IDD-CovidSP,6.6
Karlen-pypm,6.6
CovidAnalytics-DELPHI,7.3
IHME-CurveFit,7.8
