,mean_rank
LNQ-ens1,5.1
COVIDhub-baseline,5.2
COVIDhub-ensemble,5.6
IowaStateLW-STEM,5.6
JHU_IDD-CovidSP,5.7
UCLA-SuEIR,5.9
OliverWyman-Navigator,5.9
RobertWalraven-ESG,6.3
USC-SI_kJalpha,6.3
LANL-GrowthRate,7.3
CU-select,7.3
