,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,2770.0,2130.0,3346.8,5.0,605.5,3341.5,20958.0
OliverWyman-Navigator,51,3149.6,2132.0,4063.1,62.0,479.0,4171.0,23340.0
CU-select,51,3182.7,1593.0,4324.4,50.0,591.5,4261.5,22616.0
LNQ-ens1,51,3186.5,2578.1,3260.0,0.0,799.0,4842.1,18279.0
DDS-NBDS,51,3198.7,2005.0,3722.0,7.7,752.7,4272.8,20360.4
IQVIA_ACOE-STAN,49,3554.5,3044.0,3543.3,36.0,907.5,4817.5,18942.0
USACE-ERDC_SEIR,51,3674.1,1943.5,4693.1,40.9,816.2,4322.7,22582.7
COVIDhub-baseline,51,3704.5,1279.0,8526.8,5.0,507.5,2382.5,44825.0
CEID-Walk,51,3757.5,1231.7,8150.1,10.3,388.3,2866.9,40963.9
JHU_IDD-CovidSP,51,3763.2,1731.0,6252.0,38.8,375.7,4118.7,40455.8
USC-SI_kJalpha,51,3843.2,2025.0,4321.1,3.0,753.0,6148.5,20800.0
LANL-GrowthRate,51,4014.2,2894.4,4165.0,54.6,968.4,5477.0,19065.5
RobertWalraven-ESG,51,4198.6,3260.3,3604.5,42.6,924.5,6870.9,13363.0
Covid19Sim-Simulator,51,4312.0,2999.3,5134.1,4.9,680.8,6049.1,28018.3
UCLA-SuEIR,51,4359.6,1682.9,7978.8,11.3,677.4,3976.7,37814.7
Karlen-pypm,51,4506.0,2154.8,7003.6,11.7,789.9,4323.0,37648.3
IowaStateLW-STEM,49,6691.0,2022.5,16609.4,9.0,670.5,5027.0,88477.0
CovidAnalytics-DELPHI,51,6760.6,4872.0,8489.5,3.0,1842.5,8570.5,44488.0
Geneva-DetGrowth,51,10488.2,6850.7,11369.7,76.0,2844.7,13840.2,49353.2
TTU-squider,51,11068.2,3715.4,31467.1,13.4,1174.5,11385.6,223959.0
