,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,718,1970.9,1147.0,511.9,1252.9,429.0,-206.1,True,True
Belgium,9845,34153.0,12371.0,8161.4,24308.0,2526.0,-1683.6,True,True
Bulgaria,385,204.9,165.0,47.6,-180.1,-220.0,-337.4,False,False
Croatia,145,370.7,197.0,57.3,225.7,52.0,-87.7,True,True
Cyprus,19,12.0,44.0,14.8,-7.0,25.0,-4.2,False,True
Czechia,383,944.4,632.0,199.3,561.4,249.0,-183.7,True,True
Denmark,615,1526.4,865.0,771.6,911.4,250.0,156.6,True,True
Estonia,69,216.6,161.0,75.9,147.6,92.0,6.9,True,True
Finland,329,671.9,415.0,166.7,342.9,86.0,-162.3,True,True
France,30268,98366.0,42783.0,23103.7,68098.0,12515.0,-7164.3,True,True
Germany,9154,29405.4,16018.0,5913.2,20251.4,6864.0,-3240.8,True,True
Greece,206,366.1,285.0,123.0,160.1,79.0,-83.0,True,True
Hungary,597,1523.3,803.0,319.0,926.3,206.0,-278.0,True,True
Ireland,1763,5425.0,2517.0,987.1,3662.0,754.0,-775.9,True,True
Italy,35146,77806.4,43638.0,26600.2,42660.4,8492.0,-8545.8,True,True
Latvia,32,5.0,39.0,156.2,-27.0,7.0,124.2,True,False
Lithuania,80,228.3,173.0,40.3,148.3,93.0,-39.7,True,True
Luxembourg,116,192.7,173.0,117.6,76.7,57.0,1.6,True,True
Malta,9,3.0,24.0,12.5,-6.0,15.0,3.5,False,True
Netherlands,6167,17463.0,8974.0,7360.5,11296.0,2807.0,1193.5,True,True
Norway,255,872.6,534.0,336.5,617.6,279.0,81.5,True,True
Poland,1721,2366.4,1345.0,688.6,645.4,-376.0,-1032.4,True,False
Portugal,1737,3677.9,3276.0,955.7,1940.9,1539.0,-781.3,True,True
Romania,2379,2641.0,2241.0,599.3,262.0,-138.0,-1779.7,True,False
Slovakia,29,174.9,72.0,51.5,145.9,43.0,22.5,True,True
Slovenia,119,400.7,212.0,86.4,281.7,93.0,-32.6,True,True
Spain,28445,66407.4,31477.0,24624.3,37962.4,3032.0,-3820.7,True,True
Sweden,5743,11306.1,4915.0,9190.5,5563.1,-828.0,3447.5,True,True
Switzerland,1981,5710.9,2741.0,1712.5,3729.9,760.0,-268.5,True,True
United Kingdom,46278,93108.4,38757.0,33141.8,46830.4,-7521.0,-13136.2,True,True
