,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,3596,1749.9,2011.0,2477.7,-1846.1,-1585.0,-1118.3,True,True
Austria,718,702.9,716.0,735.4,-15.1,-2.0,17.4,True,False
Belgium,9845,10531.7,10083.0,10983.0,686.7,238.0,1138.0,True,False
Bolivia,3064,1493.3,2337.0,6668.0,-1570.7,-727.0,3604.0,True,False
Brazil,93563,92653.7,97452.0,150846.7,-909.3,3889.0,57283.7,False,False
Bulgaria,385,349.1,392.0,195.7,-35.9,7.0,-189.3,True,False
Canada,8986,11813.4,11319.0,,2827.4,2333.0,,True,
Chile,9533,11143.1,10654.0,7428.7,1610.1,1121.0,-2104.3,True,False
Colombia,10330,4535.9,6326.0,11165.2,-5794.1,-4004.0,835.2,True,True
Croatia,145,111.7,123.0,115.9,-33.3,-22.0,-29.1,True,True
Cuba,87,83.0,92.0,86.6,-4.0,5.0,-0.4,False,True
Cyprus,19,25.7,20.0,17.8,6.7,1.0,-1.2,True,True
Czechia,383,382.0,359.0,458.4,-1.0,-24.0,75.4,False,False
Denmark,615,724.1,662.0,649.8,109.1,47.0,34.8,True,True
Dominican Republic,1170,824.4,723.0,749.2,-345.6,-447.0,-420.8,False,False
Ecuador,5736,5832.9,5152.0,6144.1,96.9,-584.0,408.1,False,False
Egypt,4834,3323.0,3667.0,2055.9,-1511.0,-1167.0,-2778.1,True,False
Estonia,69,76.7,77.0,141.6,7.7,8.0,72.6,False,False
Finland,329,361.6,364.0,425.8,32.6,35.0,96.8,False,False
France,30268,32112.6,30593.0,34517.3,1844.6,325.0,4249.3,True,False
Germany,9154,9775.0,10034.0,9474.3,621.0,880.0,320.3,False,True
Greece,206,205.1,206.0,205.0,-0.9,0.0,-1.0,True,False
Honduras,1368,609.1,709.0,646.9,-758.9,-659.0,-721.1,True,True
Hungary,597,710.0,726.0,638.7,113.0,129.0,41.7,False,True
Iceland,10,10.0,11.0,10.4,0.0,1.0,0.4,False,False
Ireland,1763,1937.6,1789.0,1725.2,174.6,26.0,-37.8,True,True
Israel,526,398.3,347.0,,-127.7,-179.0,,False,
Italy,35146,37736.3,35564.0,35153.6,2590.3,418.0,7.6,True,True
Japan,1012,1082.0,1096.0,1182.4,70.0,84.0,170.4,False,False
Latvia,32,41.4,31.0,30.7,9.4,-1.0,-1.3,True,True
Lithuania,80,78.7,93.0,107.4,-1.3,13.0,27.4,False,False
Luxembourg,116,110.0,118.0,115.3,-6.0,2.0,-0.7,True,True
Malaysia,125,132.4,133.0,114.4,7.4,8.0,-10.6,False,False
Mexico,47472,44030.7,54584.0,48589.3,-3441.3,7112.0,1117.3,False,True
Moldova,788,723.3,999.0,849.4,-64.7,211.0,61.4,False,True
Netherlands,6167,6451.6,6617.0,6544.1,284.6,450.0,377.1,False,False
Norway,255,262.1,257.0,234.1,7.1,2.0,-20.9,True,False
Panama,1449,814.6,821.0,814.8,-634.4,-628.0,-634.2,True,True
Peru,19021,12799.3,15304.0,,-6221.7,-3717.0,,True,
Philippines,2039,1404.4,1415.0,1333.3,-634.6,-624.0,-705.7,True,False
Poland,1721,1875.7,1869.0,1331.8,154.7,148.0,-389.2,True,False
Portugal,1737,1955.6,1863.0,2128.7,218.6,126.0,391.7,True,False
Romania,2379,1825.0,1772.0,1613.6,-554.0,-607.0,-765.4,False,False
Russia,14034,14556.7,15642.0,20981.7,522.7,1608.0,6947.7,False,False
Serbia,582,296.3,299.0,303.4,-285.7,-283.0,-278.6,True,True
Slovakia,29,28.0,31.0,28.3,-1.0,2.0,-0.7,False,True
Slovenia,119,109.0,117.0,120.3,-10.0,-2.0,1.3,True,True
South Korea,301,289.4,309.0,325.2,-11.6,8.0,24.2,True,False
Spain,28445,27205.4,28143.0,27003.2,-1239.6,-302.0,-1441.8,True,False
Sweden,5743,6938.9,6488.0,8357.0,1195.9,745.0,2614.0,True,False
Switzerland,1981,1946.1,2006.0,3134.1,-34.9,25.0,1153.1,True,False
Turkey,5710,5852.7,5321.0,5170.3,142.7,-389.0,-539.7,False,False
Ukraine,1733,1429.9,2018.0,1925.4,-303.1,285.0,192.4,True,True
United Kingdom,46278,52660.3,46304.0,43918.8,6382.3,26.0,-2359.2,True,True
