,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,3596,2123.0,2436.0,2477.7,-1473.0,-1160.0,-1118.3,True,True
Austria,718,758.6,710.0,735.4,40.6,-8.0,17.4,True,True
Belgium,9845,9896.0,9844.0,10983.0,51.0,-1.0,1138.0,True,False
Bolivia,3064,1894.3,2321.0,6668.0,-1169.7,-743.0,3604.0,True,False
Brazil,93563,93053.9,88511.0,150846.7,-509.1,-5052.0,57283.7,False,False
Bulgaria,385,384.1,357.0,195.7,-0.9,-28.0,-189.3,False,False
Canada,8986,10014.0,9817.0,8146.6,1028.0,831.0,-839.4,True,True
Chile,9533,11016.3,11257.0,7428.7,1483.3,1724.0,-2104.3,False,False
Colombia,10330,5957.4,6965.0,11165.2,-4372.6,-3365.0,835.2,True,True
Croatia,145,107.0,116.0,115.9,-38.0,-29.0,-29.1,True,True
Cuba,87,90.7,91.0,86.6,3.7,4.0,-0.4,False,True
Cyprus,19,24.7,21.0,17.8,5.7,2.0,-1.2,True,True
Czechia,383,370.3,356.0,458.4,-12.7,-27.0,75.4,False,False
Denmark,615,624.9,630.0,649.8,9.9,15.0,34.8,False,False
Dominican Republic,1170,1034.7,871.0,749.2,-135.3,-299.0,-420.8,False,False
Ecuador,5736,5903.0,5127.0,6144.1,167.0,-609.0,408.1,False,False
Egypt,4834,5740.9,5060.0,2055.9,906.9,226.0,-2778.1,True,False
Estonia,69,69.0,76.0,141.6,0.0,7.0,72.6,False,False
Finland,329,332.7,343.0,425.8,3.7,14.0,96.8,False,False
France,30268,30963.1,30213.0,34517.3,695.1,-55.0,4249.3,True,False
Germany,9154,9424.7,9451.0,9474.3,270.7,297.0,320.3,False,False
Greece,206,224.3,202.0,205.0,18.3,-4.0,-1.0,True,True
Honduras,1368,812.1,801.0,646.9,-555.9,-567.0,-721.1,False,False
Hungary,597,623.4,637.0,638.7,26.4,40.0,41.7,False,False
Iceland,10,10.0,11.0,10.4,0.0,1.0,0.4,False,False
Ireland,1763,1779.9,1760.0,1725.2,16.9,-3.0,-37.8,True,False
Israel,526,335.6,338.0,350.5,-190.4,-188.0,-175.5,True,True
Italy,35146,36291.3,35887.0,35153.6,1145.3,741.0,7.6,True,True
Japan,1012,1103.6,1044.0,1182.4,91.6,32.0,170.4,True,False
Latvia,32,41.4,36.0,30.7,9.4,4.0,-1.3,True,True
Lithuania,80,76.0,87.0,107.4,-4.0,7.0,27.4,False,False
Luxembourg,116,110.0,114.0,115.3,-6.0,-2.0,-0.7,True,True
Malaysia,125,121.0,144.0,114.4,-4.0,19.0,-10.6,False,False
Mexico,47472,51178.3,56612.0,48589.3,3706.3,9140.0,1117.3,False,True
Moldova,788,874.3,922.0,849.4,86.3,134.0,61.4,False,True
Netherlands,6167,6251.9,6266.0,6544.1,84.9,99.0,377.1,False,False
Norway,255,282.3,258.0,234.1,27.3,3.0,-20.9,True,True
Panama,1449,938.1,879.0,814.8,-510.9,-570.0,-634.2,False,False
Peru,19021,16011.6,16120.0,19212.7,-3009.4,-2901.0,191.7,True,True
Philippines,2039,1628.4,1523.0,1333.3,-410.6,-516.0,-705.7,False,False
Poland,1721,1947.6,1869.0,1331.8,226.6,148.0,-389.2,True,False
Portugal,1737,1614.0,1665.0,2128.7,-123.0,-72.0,391.7,True,False
Romania,2379,2071.6,1862.0,1613.6,-307.4,-517.0,-765.4,False,False
Russia,14034,14567.4,14524.0,20981.7,533.4,490.0,6947.7,True,False
Serbia,582,302.0,289.0,303.4,-280.0,-293.0,-278.6,False,True
Slovakia,29,28.0,30.0,28.3,-1.0,1.0,-0.7,False,True
Slovenia,119,109.0,113.0,120.3,-10.0,-6.0,1.3,True,True
South Korea,301,298.1,305.0,325.2,-2.9,4.0,24.2,False,False
Spain,28445,35112.6,28871.0,27003.2,6667.6,426.0,-1441.8,True,True
Sweden,5743,6442.0,5937.0,8357.0,699.0,194.0,2614.0,True,False
Switzerland,1981,2053.1,1994.0,3134.1,72.1,13.0,1153.1,True,False
Turkey,5710,5825.4,5309.0,5170.3,115.4,-401.0,-539.7,False,False
Ukraine,1733,1656.3,1775.0,1925.4,-76.7,42.0,192.4,True,False
United Kingdom,46278,47931.0,45094.0,43918.8,1653.0,-1184.0,-2359.2,True,False
