,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,718,1248.4,940.0,711.7,530.4,222.0,-6.3,True,True
Belgium,9845,17040.1,10970.0,9464.2,7195.1,1125.0,-380.8,True,True
Bulgaria,385,332.3,301.0,108.8,-52.7,-84.0,-276.2,False,False
Canada,8986,18777.0,12924.0,6622.0,9791.0,3938.0,-2364.0,True,True
Croatia,145,347.0,365.0,109.3,202.0,220.0,-35.7,False,True
Cyprus,19,15.0,26.0,11.1,-4.0,7.0,-7.9,False,False
Czechia,383,620.7,411.0,280.3,237.7,28.0,-102.7,True,True
Denmark,615,1332.1,823.0,805.6,717.1,208.0,190.6,True,True
Estonia,69,118.6,108.0,69.1,49.6,39.0,0.1,True,True
Finland,329,837.6,916.0,299.3,508.6,587.0,-29.7,False,True
France,30268,49068.7,37112.0,28859.1,18800.7,6844.0,-1408.9,True,True
Germany,9154,18016.3,15269.0,8543.0,8862.3,6115.0,-611.0,True,True
Greece,206,273.1,231.0,152.0,67.1,25.0,-54.0,True,True
Hungary,597,1253.7,876.0,453.1,656.7,279.0,-143.9,True,True
Ireland,1763,4078.0,3006.0,1697.5,2315.0,1243.0,-65.5,True,True
Italy,35146,55804.4,42136.0,31458.5,20658.4,6990.0,-3687.5,True,True
Latvia,32,54.1,48.0,36.1,22.1,16.0,4.1,True,True
Lithuania,80,109.6,85.0,53.5,29.6,5.0,-26.5,True,True
Luxembourg,116,197.7,147.0,97.9,81.7,31.0,-18.1,True,True
Netherlands,6167,12268.9,9152.0,6572.4,6101.9,2985.0,405.4,True,True
Norway,255,328.4,355.0,283.6,73.4,100.0,28.6,False,True
Poland,1721,2427.1,2582.0,1109.2,706.1,861.0,-611.8,False,True
Portugal,1737,2779.4,2441.0,1225.8,1042.4,704.0,-511.2,True,True
Romania,2379,3068.4,3104.0,1139.1,689.4,725.0,-1239.9,False,False
Slovakia,29,114.0,50.0,26.7,85.0,21.0,-2.3,True,True
Slovenia,119,275.0,149.0,129.9,156.0,30.0,10.9,True,True
Spain,28445,49674.1,32600.0,27727.0,21229.1,4155.0,-718.0,True,True
Sweden,5743,9062.6,7730.0,10196.0,3319.6,1987.0,4453.0,True,False
Switzerland,1981,3297.0,2515.0,2147.7,1316.0,534.0,166.7,True,True
United Kingdom,46278,126098.7,52348.0,40555.0,79820.7,6070.0,-5723.0,True,True
